date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2015-05-07 10:00:00;6,4;8,6;0,4;5,6;3,2;263,1;1953
2015-05-08 10:00:00;6,7;8,2;0,5;6,4;4;264,8;1973
2015-05-09 10:00:00;6,9;9,9;0,5;6,5;4,8;266,1;1977
2015-05-10 10:00:00;7,1;6,6;0,4;6,5;4,6;269,6;1995
2015-05-11 10:00:00;7,1;6,7;0,4;6,3;4,5;270,8;2004
2015-05-12 10:00:00;6,7;6,8;0,3;6,1;4;271,2;2006
2015-05-13 22:00:00;6,9;6,8;0,4;6,2;3,5;275,9;2036
2015-05-14 22:00:00;6,7;6,5;0,4;6,6;4,1;273,7;2026
2015-05-15 22:00:00;7,1;6,5;0,4;6,9;4,6;277,1;2043
2015-05-16 22:00:00;6,8;6,6;0,3;6,7;4,3;277,7;2045
2015-05-17 22:00:00;6,9;6,7;0,4;6,7;4,5;280,2;2065
2015-05-18 22:00:00;7,1;7,3;0,6;6,9;4,8;283,6;2085
2015-05-19 22:00:00;7,1;7;0,4;7;4,7;284,9;2096
2015-05-20 22:00:00;7;6,8;0,5;6,4;3,9;285,8;2092
2015-05-21 22:00:00;7,3;6,7;0,5;6,4;4,2;288,2;2108
2015-05-22 22:00:00;7,8;7,1;0,4;6,8;5,5;291,2;2133
2015-05-23 22:00:00;7,5;7,4;0,6;6,5;4,4;294,4;2147
2015-05-24 22:00:00;7,6;7,5;0,5;6,3;4,4;293,6;2137
2015-05-25 22:00:00;7,3;7,2;0,5;6,2;4,1;294;2130
2015-05-26 22:00:00;7,3;7,6;0,4;6,5;4,6;295,1;2135
2015-05-27 22:00:00;7,4;7,3;0,4;6,8;4,4;296,4;2141
2015-05-28 22:00:00;7,2;7,2;0,4;6,5;4,4;297,6;2138
2015-05-29 22:00:00;7,4;7,5;0,5;6,6;4,1;298;2140
2015-05-30 22:00:00;7,2;7,6;0,5;6,7;4,3;300,5;2164
2015-05-31 22:00:00;7,8;6,9;0,5;7,2;5,1;301,7;2177
2015-06-01 10:00:00;7,5;7,2;0,4;7,1;4,8;302,1;2169
2015-06-02 10:00:00;7,9;7;0,5;7,3;5,7;311;2217
2015-06-03 10:00:00;7,6;7,7;0,5;6,7;4,3;306,7;2214
2015-06-04 10:00:00;8;7,7;0,5;7,2;5,6;311,8;2260
2015-06-05 10:00:00;8,2;7;0,5;7,1;5,7;313,7;2265
2015-06-06 10:00:00;7,6;7,4;0,4;6,3;3,6;311,1;2238
2015-06-07 10:00:00;7,5;7,6;0,5;6;3;309,5;2206
2015-06-08 10:00:00;7,7;7,4;0,4;6,1;2,7;309,1;2207
2015-06-09 10:00:00;7,6;8,2;0,5;6,5;4;309,1;2189
2015-06-10 10:00:00;7,7;7,6;0,5;6,7;4,3;310,1;2189
2015-06-11 10:00:00;7,7;7,5;0,5;6,6;4,2;311;2192
2015-06-12 10:00:00;7,8;7,9;0,6;7;5,1;313,4;2231
2015-06-13 22:00:00;8;7,4;0,4;6,8;5,1;316,4;2253
2015-06-14 22:00:00;7,8;7,8;0,6;6,8;5,1;316,9;2271
2015-06-15 22:00:00;7,7;8,8;0,4;6,3;4,1;318,1;2264
2015-06-16 22:00:00;8;7,3;0,4;6,7;4,7;320,2;2269
2015-06-17 22:00:00;8,2;7,7;0,5;6,8;5,2;321,2;2277
2015-06-18 22:00:00;7,7;7,5;0,4;6,2;3,7;321,5;2278
2015-06-19 22:00:00;7,9;7,6;0,5;6,5;3,8;322,7;2281
2015-06-20 22:00:00;8,5;7,4;0,6;6,9;5,1;325,5;2293
2015-06-21 22:00:00;8;7,9;0,5;6,6;4,8;326;2302
2015-06-22 22:00:00;7,9;7,7;0,5;6,9;4,8;326,8;2315
2015-06-23 22:00:00;7,9;7,1;0,4;7,1;5;326,6;2317
2015-06-24 22:00:00;8,1;6,4;0,6;7,1;4,9;328,1;2312
2015-06-25 22:00:00;8,3;6,8;0,6;7,2;5;328,8;2312
2015-06-26 22:00:00;8,3;7,7;0,6;7,1;4,7;329,5;2316
2015-06-27 22:00:00;8;7,9;0,4;6,8;4,1;329,8;2312
2015-06-28 22:00:00;8,3;7,7;0,7;7,2;4,5;330,7;2316
2015-06-29 22:00:00;8;8,4;0,5;6,8;4,4;330,6;2311
2015-06-30 22:00:00;8,3;8,5;0,6;7,1;5;332;2317
2015-07-01 22:00:00;8,2;8,3;0,4;7;4,2;333,5;2327
2015-07-02 22:00:00;8,4;7,7;0,5;7;5,1;334,3;2333
2015-07-03 22:00:00;8,2;8,3;0,4;6,6;3,2;334,6;2341
2015-07-04 22:00:00;8,6;8,7;0,5;7,3;5,2;335,1;2342
2015-07-05 22:00:00;8;8,5;0,5;7;4,1;336,2;2350
2015-07-06 22:00:00;8,2;8,1;0,4;7;4,4;337,1;2361
2015-07-07 22:00:00;8,3;7,9;0,6;7,3;5;337,8;2356
2015-07-08 22:00:00;7,9;8;0,5;6,9;4;337,7;2363
2015-06-30 22:00:00;7,5;7,3;0,3;6,7;3,4;335,6;2345
