date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2010-11-26 20:00:00;4,7;13,7;0,5;15,1;8,6;81,5;959
2010-11-27 20:00:00;4,6;12,4;0,6;15;10,6;79,8;951
2010-11-28 20:00:00;4,6;13,2;0,5;14,6;10,8;80,9;952
2010-11-29 20:00:00;4,6;12,8;0,6;14,9;10;81,5;963
2010-11-30 20:00:00;4,5;13,3;0,6;15,6;10,1;80,2;951
2010-12-01 12:00:00;4,4;12,5;0,6;15,4;10,2;80,5;952
2010-12-02 12:00:00;4,5;13,7;0,5;15,9;10,4;80,7;951
2010-12-03 12:00:00;4,5;13,2;0,5;15,4;10,6;82;948
2010-12-04 12:00:00;4,8;14,4;0,6;14,8;10,1;81,2;953
2010-12-05 12:00:00;4,5;13,6;0,5;15,4;10,9;81;946
2010-12-06 12:00:00;4,2;12,3;0,4;15,2;11,2;80,2;942
2010-12-07 12:00:00;4,6;13,5;0,6;14,6;11,1;83;963
2010-12-08 12:00:00;4,3;13;0,5;15;11,9;80,4;943
2010-12-09 12:00:00;4,7;13,4;0,5;15;10,3;81,1;948
2010-12-10 12:00:00;5;14,3;0,6;15,2;11,3;81,6;952
2010-12-11 12:00:00;4,9;13,5;0,5;15;10,2;83,3;954
2010-12-12 12:00:00;4,9;13,7;0,5;15,1;9,7;81,3;949
2010-12-13 20:00:00;4,8;14,4;0,5;14,9;10,3;81;945
2010-12-14 20:00:00;4,9;13,8;0,5;15,2;10;82,6;949
2010-12-15 20:00:00;4,9;14;0,5;15,3;9,5;81,1;947
2010-12-16 20:00:00;5,2;13,4;0,6;15,6;9,6;84,2;965
2010-12-17 20:00:00;4,2;14,3;0,5;15,5;11,1;80,8;938
2010-12-18 20:00:00;4,3;16,3;0,4;15,5;9,9;82,6;936
2010-12-19 20:00:00;4,5;12,8;0,4;15,1;10,8;80,8;942
2010-12-20 20:00:00;4,3;13,4;0,4;15,5;10,7;80,6;939
2010-12-21 20:00:00;4,3;13,9;0,5;15,6;11,5;81,9;940
2010-12-22 20:00:00;4,5;13,3;0,5;15,3;11,4;80,8;941
2010-12-23 20:00:00;4,6;14;0,5;15,5;13,7;80,9;945
2010-12-24 20:00:00;4,5;13,3;0,5;15,3;11;80,9;939
2010-12-25 20:00:00;4,6;13,3;0,5;15,9;10,8;80,5;939
2010-12-26 20:00:00;4,5;14,5;0,5;15,8;11,1;81,1;941
2010-12-27 20:00:00;4,7;13,6;0,6;15,9;10,6;81,3;943
2010-12-28 20:00:00;4,9;14;0,6;16;10,4;81,8;947
2010-12-29 20:00:00;5;13,6;0,6;15,6;10,7;84;950
2010-12-30 20:00:00;5;14,6;0,6;16;11,4;81,8;949
2010-12-31 20:00:00;5,2;13,3;0,5;16,1;12;83,7;957
2011-01-01 12:00:00;5;14,6;0,5;16,8;11,5;82,4;950
2011-01-02 12:00:00;4,5;14,5;0,4;16;10,7;80,9;941
2011-01-03 12:00:00;4,5;14,7;0,5;16;11,5;81;941
2011-01-04 12:00:00;4,9;13,7;0,5;15,9;11,1;81,9;948
2011-01-05 12:00:00;5;15;0,6;16,5;11;82,6;950
2011-01-06 12:00:00;4,9;14,1;0,5;16,7;11,4;82,4;951
2011-01-07 12:00:00;4,9;14;0,6;16,2;11,1;81,7;945
2011-01-08 12:00:00;5,1;14,1;0,5;17,1;12,3;83,9;951
2011-01-09 12:00:00;4,9;14,4;0,5;16,3;12,1;82,6;950
2011-01-10 12:00:00;5,2;14,1;0,6;17;11;82,7;956
2011-01-11 12:00:00;5,4;14,7;0,5;16,8;10,9;85,4;968
2011-01-12 12:00:00;5,4;15,1;0,5;18,1;10;84,5;958
2011-01-13 20:00:00;5,5;13,9;0,7;17,3;12,1;83,6;959
2011-01-14 20:00:00;5,5;15,2;0,5;17,2;15,5;83,7;961
2011-01-15 20:00:00;5,4;15,4;0,7;17,2;11,4;84,7;961
2011-01-16 20:00:00;5,5;14,1;0,7;17,4;11,8;84,7;964
2011-01-17 20:00:00;5;14,3;0,6;17,1;11,2;82,1;942
2011-01-18 20:00:00;4,8;14,7;0,6;16,3;10,4;82,4;939
2011-01-19 20:00:00;4,9;14,1;0,6;16,5;11,3;83,4;958
2011-01-20 20:00:00;4,8;14,1;0,6;16,4;11,4;82,1;953
2011-01-21 20:00:00;4,6;14,2;0,5;16,3;11,3;81,6;956
2011-01-22 20:00:00;5;14,2;0,7;17;9,8;82,4;965
2011-01-23 20:00:00;5;14,7;0,7;17,3;10,5;84;970
2011-01-24 20:00:00;5;14,3;0,5;16,7;10,6;85,3;969
2011-01-25 20:00:00;5,2;17,9;0,6;16,9;13,1;84,4;966
2011-01-26 20:00:00;5,1;14,9;0,6;16,9;11,3;83;960
2011-01-27 20:00:00;4,7;14,3;0,5;16,8;11,5;83,2;945
2011-01-28 20:00:00;4,9;14,3;0,6;16,6;9,8;84,4;954
2011-01-29 20:00:00;4,7;14;0,6;16,5;10,5;83,5;964
2011-01-30 20:00:00;4,9;14,1;0,7;16,3;9,9;86,2;972
2011-01-31 20:00:00;4,8;13,7;0,6;16,6;13,5;83,7;982
2011-02-01 12:00:00;5,1;13,7;0,6;16,6;10,1;84,6;997
2011-02-02 12:00:00;5,3;14;0,6;16,9;11,6;86,8;1003
2011-02-03 12:00:00;5;13,8;0,5;16,6;10,9;85,4;995
2011-02-04 12:00:00;5,5;15,8;0,5;17,4;10,3;87,2;1004
2011-02-05 12:00:00;5,5;13,4;0,7;17;11,7;86,3;1005
2011-02-06 12:00:00;5,5;13,4;0,6;16,5;12;87;1011
2011-02-07 12:00:00;5,4;14;0,6;16,3;11,2;88,8;1031
2011-02-08 12:00:00;5,2;13,9;0,7;16,7;12,7;88,5;1043
2011-02-09 12:00:00;5,8;13,6;0,6;17,4;13,3;91,5;1069
2011-02-10 12:00:00;6;13,9;0,6;17,3;12,6;94,3;1100
2011-02-11 12:00:00;6,1;18,9;0,5;17,8;11,9;96,8;1127
2011-02-12 12:00:00;6,5;15,2;0,7;18,3;11,3;97,5;1119
2011-02-13 20:00:00;6,9;15,6;0,6;18;12,9;101,6;1149
2011-02-14 20:00:00;6,8;14,8;0,5;18,8;14,2;100,2;1142
2011-02-15 20:00:00;6,7;15,1;0,7;18,4;12,5;103,5;1162
2011-02-16 20:00:00;7;16,1;0,6;18,9;13,9;104,1;1173
2011-02-17 20:00:00;7,1;17,5;0,6;19,1;12,8;106;1188
2011-02-18 20:00:00;7,2;16,4;0,6;19,1;12,2;108,8;1201
2011-02-19 20:00:00;7,3;15,4;0,6;19,2;14,1;108,7;1204
2011-02-20 20:00:00;7,3;17;0,6;18,9;15,6;110,5;1220
2011-02-21 20:00:00;7,5;15,9;0,6;19,8;13,2;114;1234
2011-02-22 20:00:00;7,9;16,9;0,6;20;12,8;115,3;1248
2011-02-23 20:00:00;8,7;16;0,5;20,1;13,5;118;1266
2011-02-24 20:00:00;8,7;17;0,8;19,8;15,9;120,3;1279
2011-02-25 20:00:00;9,1;17,1;0,8;20,6;13,2;124,5;1307
2011-02-26 20:00:00;9,2;17,2;0,7;20,2;13;127,1;1321
2011-02-27 20:00:00;8,6;16,3;0,5;20,2;13,6;125,8;1313
2011-02-28 20:00:00;8,8;16,9;0,6;20,3;13,9;128,5;1327
2011-03-01 12:00:00;8,7;16,9;0,8;20,1;12,7;129,1;1327
2011-03-02 12:00:00;8,8;17,4;0,6;20,1;14,1;131,3;1340
2011-03-03 12:00:00;9,1;17,8;0,6;20,3;13,6;132,5;1345
2011-03-04 12:00:00;9,5;17,9;0,6;20,6;13,6;135,3;1364
2011-03-05 12:00:00;9,5;17,1;0,6;20,4;13,8;136,8;1376
2011-03-06 12:00:00;9,3;18,5;0,7;20,6;13,8;141,3;1396
2011-03-07 12:00:00;9,2;17,7;0,6;21,3;14,1;140,6;1392
2011-03-08 12:00:00;9,7;18,6;0,6;20,9;13,8;145,4;1421
2011-03-09 12:00:00;10,2;18,3;0,7;21,7;15,3;145,4;1426
2011-03-10 12:00:00;10,4;18,9;0,5;22,2;15,9;147,7;1437
2011-03-11 12:00:00;10,5;18,6;0,6;21,7;15,3;149,3;1448
2011-03-12 12:00:00;10,9;18,1;0,6;21,6;15,2;152,2;1465
2011-03-13 20:00:00;11,1;19,1;0,6;21,7;16,9;153,9;1467
2011-03-14 20:00:00;10,5;17,4;0,6;21,6;15,5;154,3;1474
2011-03-15 20:00:00;11,4;18,8;0,7;21,5;16,7;157,3;1491
2011-03-16 20:00:00;11,4;18,7;0,7;21,5;15,5;159,3;1508
2011-03-17 20:00:00;11,4;18,1;0,6;22,2;15,3;162,2;1523
2011-03-18 20:00:00;10,7;19,1;0,7;21,8;15,3;163,8;1517
2011-03-19 20:00:00;11,1;19,4;0,7;21,6;15,4;164;1517
2011-03-20 20:00:00;12,2;19,4;0,6;22,1;15,3;167,3;1543
2011-03-21 20:00:00;12,6;18,8;0,6;22,9;15,5;171;1569
2011-03-22 20:00:00;12,8;20;0,7;22,3;16,8;175,3;1593
2011-03-23 20:00:00;12,9;20,9;0,6;21,8;16,9;174,9;1589
2011-03-24 20:00:00;12,8;19,2;0,7;23,1;15,7;177,5;1598
2011-03-25 20:00:00;12,8;30,8;0,6;22;17,5;178;1617
2011-03-26 20:00:00;12,7;18,4;0,7;21,7;16,1;180,6;1624
2011-03-27 21:00:00;12,7;18,9;0,6;22,7;15,5;182,6;1637
2011-03-28 21:00:00;13,1;18,4;0,8;22,3;17,6;185,5;1651
2011-03-29 21:00:00;13,2;19,2;0,6;22,3;17,2;187,5;1665
2011-03-30 21:00:00;14;19,8;0,8;23,9;18,5;191,6;1684
2011-03-31 21:00:00;14,8;21,2;0,7;22,6;16,5;197,6;1717
2011-04-01 09:00:00;14,8;20,9;0,7;22,9;16,4;194,1;1697
2011-04-02 09:00:00;14,7;19,6;0,7;23,6;16;193,3;1664
2011-04-03 09:00:00;14;19,5;0,7;23,3;17,8;196,6;1659
2011-04-04 09:00:00;13,9;20,1;0,6;22,6;16,8;191,7;1634
2011-04-05 09:00:00;14,4;19,8;0,6;22,6;15,3;194,7;1640
2011-04-06 09:00:00;14,4;19,5;0,6;22,8;16,1;192,3;1631
2011-04-07 09:00:00;13,7;20,7;0,7;22,8;17,4;190,8;1627
2011-04-08 09:00:00;13,7;19;0,6;23;15,8;191,2;1632
2011-04-09 09:00:00;14;19;0,7;22,6;16,8;194,4;1645
2011-04-10 09:00:00;13,5;19,6;0,6;22,7;15,8;192;1630
2011-04-11 09:00:00;14;19;0,6;22,1;15,3;192,7;1643
2011-04-12 09:00:00;12,5;19;0,7;21,6;14,3;193,6;1663
2011-04-13 21:00:00;13,3;19,9;0,8;22,3;18,2;196,7;1693
2011-04-14 21:00:00;14,3;20,3;0,7;22,7;16,2;198,7;1698
2011-04-15 21:00:00;14,6;19,6;0,6;23,2;17,5;204,4;1731
2011-04-16 21:00:00;14,5;21,3;1,1;24;18,3;206,3;1748
2011-04-17 21:00:00;14,6;20,7;0,8;23,9;17,2;206,1;1742
2011-04-18 21:00:00;15;21,3;0,7;23,4;18,5;205,7;1751
2011-04-19 21:00:00;15;21,7;0,7;23,9;15,7;213,7;1795
2011-04-20 21:00:00;15,8;20,6;0,7;23,6;18,7;214,4;1800
2011-04-21 21:00:00;15,6;20,7;0,8;23,5;17,6;212,9;1795
2011-04-22 21:00:00;16;20,7;0,8;23,8;17;216,9;1814
2011-04-23 21:00:00;16,4;21,3;0,8;24,5;18,1;216,8;1824
2011-04-24 21:00:00;16,4;20,7;0,7;24,5;21,1;225,6;1865
2011-04-25 21:00:00;16,1;20;0,8;24,5;18;220,6;1849
2011-04-26 21:00:00;16,3;21,5;0,8;24,3;18,6;222;1858
2011-04-27 21:00:00;16,3;20,7;0,8;24,9;21,3;229,3;1890
2011-04-28 21:00:00;16,6;22,8;1;25;20,2;226,6;1880
2011-04-29 21:00:00;17;19,9;1,1;24,4;19,2;228,9;1893
2011-04-30 21:00:00;16,7;21,6;0,8;24,5;17,5;230,5;1898
2011-05-01 09:00:00;17,3;20,6;0,7;24,4;18,6;238,4;1947
2011-05-02 09:00:00;17,1;21,4;0,6;24,1;17,6;235,7;1938
2011-05-03 09:00:00;16,5;21,3;0,6;23,9;17,2;238,7;1945
2011-05-04 09:00:00;16,9;21,2;0,9;24,2;17,1;237,9;1940
2011-05-05 09:00:00;19,2;21,6;0,5;24,2;17,5;243,4;1974
2011-05-06 09:00:00;19;22,3;0,7;24,5;19,1;249;1992
2011-05-07 09:00:00;19,3;22,2;0,8;24,5;16;247,4;1994
2011-05-08 11:00:00;20,5;22,2;0,9;25,3;20,3;250,8;2012
2011-05-09 11:00:00;19,9;22,5;0,8;25,5;22,1;256,4;2029
2011-05-10 09:00:00;20,1;22,3;1;24,5;18;254;2026
2011-05-11 09:00:00;19,9;22,7;0,6;25,2;20,2;262,6;2063
2011-05-12 09:00:00;19,5;22,3;0,9;24,9;18,6;257,8;2044
2011-05-13 21:00:00;19,8;21,7;0,8;25,6;17,7;266,1;2052
2011-05-14 21:00:00;19,7;23,5;0,8;26,1;19,6;264,3;2067
2011-05-15 21:00:00;21,3;22,3;0,8;25,6;18;265,6;2083
2011-05-16 21:00:00;21,6;21,9;0,9;25,9;20,2;266,5;2086
2011-05-17 21:00:00;21,7;23,7;0,9;26;20,1;270,7;2098
2011-05-18 21:00:00;22,1;21,5;0,7;26,7;21,5;274,3;2131
2011-05-19 21:00:00;21;22,2;0,8;26;21,4;278,4;2146
2011-05-20 21:00:00;21,5;23,2;0,9;26,3;17,4;278,2;2140
2011-05-21 21:00:00;22,4;23,2;0,8;25,9;22,6;279,4;2157
2011-05-22 21:00:00;22,6;23,5;1,1;26,2;19;285,7;2191
2011-05-23 21:00:00;23,2;23,3;0,8;26,6;19,3;288,3;2194
2011-05-24 21:00:00;21,2;22,9;0,7;26,9;19,8;281,2;2168
2011-05-25 21:00:00;22,9;24,5;0,8;27,6;21,7;283,7;2181
2011-05-26 21:00:00;24,6;25,8;1;28,8;22,9;288,6;2208
2011-05-27 21:00:00;24,2;24,2;0,9;29,1;19,7;289,7;2210
2011-05-28 21:00:00;24,4;24,6;0,9;28,9;19,6;291,2;2220
2011-05-29 23:00:00;25,3;25,6;0,9;29,1;20,9;300,4;2269
2011-05-30 23:00:00;25,6;24,7;0,7;28,3;20,9;297,9;2265
2011-05-31 20:00:00;23,9;24,8;0,7;28,5;20,4;302;2275
2011-06-01 12:00:00;26;24,5;0,6;28,7;19,6;298;2252
2011-06-02 12:00:00;25,9;25,2;1;29,4;21,4;297,6;2242
2011-06-03 12:00:00;25,9;25,9;1,4;30,8;24,3;300,3;2246
2011-06-04 12:00:00;26,3;25,4;0,8;30,9;20,6;300,2;2266
2011-06-05 12:00:00;25,6;26,1;0,7;30,4;20,4;301,6;2275
2011-06-06 12:00:00;26,9;27,3;0,8;31,5;20,7;312,1;2318
2011-06-07 12:00:00;26,9;27,1;0,7;31,2;21,4;306;2289
2011-06-08 12:00:00;26,6;28;0,7;32,5;19,1;312,3;2308
2011-06-09 12:00:00;26,2;26,2;0,7;31,4;20,7;305,1;2264
2011-06-10 12:00:00;27,9;26,1;0,8;31,3;19,4;310,9;2313
2011-06-11 12:00:00;27,2;26,1;0,7;30,6;22,4;313;2371
2011-06-12 12:00:00;28,2;26,5;0,8;31,1;21,1;324,9;2442
2011-06-13 20:00:00;30,2;28,2;0,6;31,4;20;326,3;2421
2011-06-14 20:00:00;28,1;26,6;0,8;30,1;21,2;318,2;2375
2011-06-15 20:00:00;29,3;27,8;0,9;30,5;22,2;317;2347
2011-06-16 20:00:00;28;26,6;0,7;31,3;24,3;315;2304
2011-06-17 20:00:00;26,7;27,4;0,9;31,3;22,6;318,3;2246
2011-06-18 20:00:00;28,8;26,4;0,7;31,1;20,9;322,9;2250
2011-06-19 20:00:00;28,1;26,5;0,7;31;21,9;322,9;2251
2011-06-20 20:00:00;28;26,5;0,7;30,7;21,3;320;2196
2011-06-21 20:00:00;28,3;26,6;0,8;30,5;20,7;313,1;2153
2011-06-22 08:00:00;28,1;26,4;0,8;30,7;20,2;319,3;2158
