date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2013-02-12 21:00:00;10,9;8;0,4;3,3;25,2;235,3;1129
2013-02-14 01:00:00;3,7;7,2;0,1;3,2;31;75,7;689
2013-02-15 01:00:00;3,6;8;0,2;3,1;28,9;74,2;679
2013-02-16 01:00:00;3,6;8,2;0,4;2,4;26,1;74,2;673
2013-02-17 01:00:00;3,7;8,3;0,6;2,3;25,2;75,1;669
2013-02-18 01:00:00;3,7;8,3;0,4;1,5;24,8;75,3;671
2013-02-19 01:00:00;3,7;8,1;0,3;0,4;27,7;75,8;676
2013-02-20 01:00:00;3,7;8,3;0,1;2,5;27,6;76,4;682
2013-02-21 01:00:00;3,7;8,7;0,4;2,7;26,4;75,5;681
2013-02-22 01:00:00;3,7;8,8;0,3;2;24,5;76,3;681
2013-02-23 01:00:00;3,7;8,8;0,1;2,6;26,9;77;677
2013-02-24 01:00:00;3,8;8,4;0,3;0,8;27,7;77,4;680
2013-02-25 01:00:00;3,7;9,2;0,4;2,6;26,2;76,7;671
2013-02-26 01:00:00;3,9;8,5;0,3;2,8;27,8;78,5;680
2013-02-27 01:00:00;3,9;8;0,2;2,5;28,4;78,4;686
2013-02-28 01:00:00;3,8;9;0,4;2,6;28;78,3;684
2013-03-01 01:00:00;2;7,3;0;0,7;26,1;45,1;529
2013-03-02 01:00:00;3,3;7,9;0,4;2,9;28,3;69,9;672
2013-03-03 01:00:00;3,9;9,2;0,2;2,1;23,7;79,1;699
2013-03-04 06:00:00;4,4;8,9;0,1;2,5;24,4;91,6;722
2013-03-05 06:00:00;5,3;8,7;0;2,6;28;107,6;782
2013-03-06 06:00:00;6,9;9,3;0,1;2,2;27,1;137,1;915
2013-03-07 06:00:00;8,2;10,8;0;3,4;24,7;158,1;951
2013-03-08 06:00:00;10;11;0,3;3,3;23,6;183,5;1057
2013-03-09 06:00:00;10,7;8,5;0,2;3;25;204,3;1117
2013-03-10 06:00:00;10,8;10,5;0;3,3;25;216,9;1109
2013-03-11 13:00:00;11,1;10,3;0;3,1;24;232,6;1144
2013-03-12 13:00:00;10,9;9,2;0;3,3;26,2;238,2;1129
2013-03-13 13:00:00;4,2;9,1;0,2;2,7;26,8;86,2;702
2013-03-14 13:00:00;4;10,7;0,3;0,4;20,8;84,4;698
2013-03-15 13:00:00;4,3;7,8;0;2,8;26,8;85,9;702
2013-03-16 13:00:00;4,2;8,7;0;2,6;26,1;86,3;700
2013-03-17 13:00:00;4,2;9,7;0;2,7;25,4;87,1;706
2013-03-18 13:00:00;4,2;8,1;0,1;2,5;30,8;87,4;709
2013-03-19 13:00:00;4,3;8,3;0,1;2,7;28;87,9;709
2013-03-20 13:00:00;4,3;8,3;0,2;2,5;28,4;87,8;716
2013-03-21 13:00:00;4,3;8,2;0,5;2,8;26,6;88,3;717
2013-03-22 13:00:00;4,2;7,3;0,5;2,6;30,1;86,1;712
2013-03-23 13:00:00;4,2;9,2;0,3;2,2;25,8;87,8;716
2013-03-24 13:00:00;4,2;9,2;0,2;2,4;25,1;87,8;711
2013-03-25 13:00:00;4,2;9;0,2;2,1;26,5;89,1;707
2013-03-26 13:00:00;4,2;8,9;0,3;2,5;26,1;88,7;703
2013-03-27 13:00:00;4,2;8,1;0;0,4;27,2;88,8;707
2013-03-28 13:00:00;4,3;9,1;0,1;2,4;25,3;90,3;716
2013-03-29 13:00:00;4,3;10;0;2,2;23,4;91,3;723
2013-03-30 13:00:00;4,2;9,1;0,3;2,5;27,7;90,9;720
2013-03-31 14:00:00;4,3;9,5;0,3;2;25,1;91,3;718
2013-04-01 19:00:00;2,1;6,7;0,1;2,6;25,6;48,1;551
2013-04-02 19:00:00;3,4;8,6;0;3,2;25,3;71,4;670
2013-04-03 21:00:00;3,9;8,1;0,4;2,2;25,8;80,8;693
2013-04-04 22:00:00;4,4;8,9;0,2;2,5;26,8;92,6;720
2013-04-05 22:00:00;5,5;9,9;0;1,4;23,4;109,5;786
2013-04-06 22:00:00;7,1;8,4;0,4;2,7;29,3;139,3;921
2013-04-07 22:00:00;8,3;9,9;0;3,1;25;156,8;953
2013-04-08 22:00:00;9,8;9,3;0,2;2,9;27,1;184,1;1060
2013-04-09 22:00:00;10,5;9,5;0;1,1;24,6;206,2;1122
2013-04-10 22:00:00;10,9;9,1;0;2,2;21,8;218,1;1110
2013-04-12 05:00:00;10,9;9,2;0;2,5;24,6;235,4;1123
2013-04-13 06:00:00;4,8;8,2;0,4;1,5;28,1;96,7;740
2013-04-14 06:00:00;4,9;9,8;0;0,2;27;98;739
2013-04-15 06:00:00;4,8;8,8;0;1,2;26,8;97,9;738
2013-04-16 06:00:00;4,9;9,3;0;2,6;27,6;99,4;741
2013-04-17 06:00:00;5;9;0,3;2,5;27,8;99,4;744
2013-04-18 06:00:00;4,8;5,2;0;1,4;30,2;98,5;745
2013-04-19 06:00:00;5;7,7;0,4;2,8;29,3;100,5;744
2013-04-20 06:00:00;4,8;8;0,5;2,5;27;98,8;740
2013-04-21 06:00:00;4,9;6,6;0,4;2,4;28,2;100,6;753
2013-04-22 06:00:00;5;9,1;0,2;2,8;27,1;101,2;748
2013-04-23 06:00:00;5;7,7;0,1;2,9;28,2;101,4;750
2013-04-24 06:00:00;5;8,4;0,2;3;29,5;102,7;760
2013-04-25 06:00:00;5;8,1;0,2;2,9;25,6;100,7;755
2013-04-26 06:00:00;5,1;8,1;0;2,8;28,7;103,9;767
2013-04-27 06:00:00;5,1;8,1;0,2;2,6;26,7;105,3;769
2013-04-28 06:00:00;5,1;7,3;0,3;1,7;27,9;105;774
2013-04-29 06:00:00;5,1;9,5;0;2,8;26,3;104,1;761
2013-04-30 06:00:00;5;7,6;0;3;31,4;102,7;757
2013-05-01 07:00:00;2,1;7,4;0;2,3;26;48,9;552
2013-05-02 07:00:00;3,4;8,7;0,4;0,9;24,7;71,8;678
2013-05-03 13:00:00;4;8,5;0;0,7;27,5;81,8;692
2013-05-04 14:00:00;4,5;9,2;0,1;2,1;25,2;93,7;719
2013-05-05 14:00:00;5,4;9,9;0,1;2,8;24,4;108,5;778
2013-05-06 14:00:00;6,9;8,8;0,1;2,8;29,4;138,9;899
2013-05-07 14:00:00;7,9;10,4;0;0,4;25,3;155,3;928
2013-05-08 14:00:00;9,7;8,4;0;2,7;26,6;184,5;1058
2013-05-09 14:00:00;11;8,4;0,2;2,2;31,6;209,2;1113
2013-05-10 14:00:00;10,7;9,7;0;1,1;25,6;217,5;1108
2013-05-11 21:00:00;11,1;9,4;0,3;2,8;24,8;232;1142
2013-05-12 21:00:00;11;8,7;0;3,2;24,9;241;1133
2013-05-13 22:00:00;5,8;9;0;2,9;28,8;117;826
2013-05-14 22:00:00;2;8,2;0,4;3,6;30;118,7;839
2013-05-15 22:00:00;5,8;8,9;0;2,8;29,2;118,1;829
2013-05-16 22:00:00;5,9;8,7;0,4;3,1;25,8;119,7;838
2013-05-17 22:00:00;5,9;9,6;0;3,2;27;119,7;840
2013-05-18 22:00:00;5,9;9,6;0,1;3,6;26,1;121,9;852
2013-05-19 22:00:00;6,1;9,4;0,1;0,8;27,6;124,4;860
2013-05-20 22:00:00;6,2;8,6;0;3,5;30,3;125,5;864
2013-05-21 22:00:00;6,2;6,5;0;3,3;33;124,5;861
2013-05-22 22:00:00;6,2;9,2;0;3,5;29,2;127;871
2013-05-23 22:00:00;6,2;8;0,1;3,6;29,6;126,9;875
2013-05-24 22:00:00;6,3;7,4;0;3,1;33,1;128,8;880
2013-05-25 22:00:00;6,5;8,3;0,3;3,1;31,2;130,1;900
2013-05-26 22:00:00;6,5;7,8;0,1;2,5;30,5;131;894
2013-05-27 22:00:00;6,7;8,1;0;3,8;32,2;133,8;909
2013-05-28 22:00:00;6,7;7,6;0;3,7;32;135;913
2013-05-29 22:00:00;6,7;7,5;0;3,3;29,5;134,5;911
2013-05-30 22:00:00;6,8;8,6;0;1,1;28,1;136,2;914
2013-05-31 22:00:00;6,8;8,4;0,1;0,5;29,3;137,5;916
2013-06-02 01:00:00;3,5;7,8;0,2;3;28,3;72,9;686
2013-06-03 05:00:00;4;8,8;0,4;0,5;27,2;82,5;706
2013-06-04 06:00:00;4,5;8,9;0,5;2,5;26,9;92,6;721
2013-06-05 06:00:00;5,5;8;0,2;2,9;29,4;109,9;811
2013-06-06 06:00:00;7;8,7;0;2,9;28,5;137,3;916
2013-06-07 06:00:00;8,3;9,1;0,1;3,2;27,9;159;976
2013-06-08 06:00:00;10,1;7,8;0;0,6;29,7;186,2;1076
2013-06-09 06:00:00;11,1;10,2;0;3,2;25,1;208,7;1136
2013-06-10 06:00:00;10,8;9,5;0,1;3,2;24,3;217;1139
2013-06-11 13:00:00;11,3;9,4;0,3;3,1;25,4;233,5;1140
2013-06-12 13:00:00;10,9;7,8;0,2;3,6;29,6;236,4;1123
2013-06-13 14:00:00;7,4;7,7;0;2,1;32,9;145;919
2013-06-14 14:00:00;7,3;10,9;0;3,1;25,6;145;910
2013-06-15 14:00:00;7,4;11,1;0;2,7;22,2;146,4;918
2013-06-16 14:00:00;7,5;8,2;0;3,5;27,4;146,7;932
2013-06-17 14:00:00;7,3;9,1;0;1,3;27,3;146,8;918
2013-06-18 14:00:00;7,2;10,8;0,1;2,6;23,6;143,4;914
2013-06-19 14:00:00;7,5;9,2;0,2;2,5;28;147;914
2013-06-20 14:00:00;7,7;6,3;0;2,9;29,9;149,1;938
2013-06-21 14:00:00;7,5;8,9;0,3;2,6;29,9;148,4;924
2013-06-22 14:00:00;7,7;8,2;0;3,4;28,8;151,1;929
2013-06-23 14:00:00;7,9;10,4;0;3;23,1;151,1;935
2013-06-24 14:00:00;7,8;9,6;0,3;3,2;26,7;151,7;925
2013-06-25 14:00:00;7,8;8,8;0;3,6;24,9;152,1;914
2013-06-26 14:00:00;7,9;9,6;0,3;3,4;26,9;152,9;934
2013-06-27 14:00:00;7,8;8,9;0;2;27,8;152,4;924
2013-06-28 14:00:00;7,8;9,4;0,1;2,8;25,8;150,9;911
2013-06-29 14:00:00;7,9;8,6;0;2,7;27,6;152,9;911
2013-06-30 14:00:00;7,7;8,4;0;1,3;28,7;151,9;915
2013-07-01 19:00:00;2,3;7,1;0;3,5;27,3;51,7;573
2013-07-02 19:00:00;3,6;7,7;0,2;2,8;29,2;73,6;693
2013-07-03 21:00:00;4,1;8,1;0,2;3,2;27,1;82,8;704
2013-07-04 22:00:00;4,5;8,6;0,4;2,6;27,4;94,1;727
2013-07-05 22:00:00;5,4;10,5;0;2,3;25,4;112,1;794
2013-07-06 22:00:00;7;8,5;0,2;2,9;28,1;139,9;904
2013-07-07 22:00:00;8,2;11;0;3,1;26,2;159,9;950
2013-07-08 22:00:00;9,5;9,7;0,4;2;21,7;185,3;1056
2013-07-09 22:00:00;11;8,4;0;3,8;28;209,7;1146
2013-07-10 22:00:00;10,7;9,6;0;3,1;26,7;214,8;1112
2013-07-12 05:00:00;11,1;8,6;0,5;3,3;26,6;240;1131
2013-07-13 06:00:00;9;9,3;0,1;3,1;29,9;164;994
2013-07-14 06:00:00;8,6;8,1;0,1;3,1;32,7;164,8;990
2013-07-15 06:00:00;8,8;9,8;0;1,4;29,4;167,1;991
2013-07-16 06:00:00;8,7;10,5;0,1;3,2;28,3;167,4;1000
2013-07-17 06:00:00;8,7;10,8;0;3,1;23;167,6;991
2013-07-18 06:00:00;8,8;8,7;0;2;25,7;167,9;993
2013-07-19 06:00:00;9,1;9;0;3,3;27,2;170,7;1015
2013-07-20 06:00:00;9;10,8;0,1;3,5;26,3;171,8;1014
2013-07-21 06:00:00;9;9,9;0,1;1,3;27,7;170,9;1010
2013-07-22 06:00:00;9,2;8,9;0;3,3;29;173,5;1026
2013-07-23 06:00:00;9,4;9,6;0,2;3,5;27,5;173,5;1033
2013-07-24 06:00:00;9,7;12;0,1;3,4;20,6;177,9;1047
2013-07-25 06:00:00;9,6;10;0,3;0,5;27,1;177,4;1037
2013-07-26 06:00:00;9,3;8,4;0;3,2;30,5;173;1040
2013-07-27 06:00:00;9,7;10,6;0;0,7;26;179,2;1052
2013-07-28 06:00:00;9,4;8,1;0;0,2;26,3;177,9;1048
2013-07-29 06:00:00;9,9;9,7;0;0,7;23,9;182,8;1054
2013-07-30 06:00:00;9,8;10,5;0;3,3;26,5;181,4;1056
2013-07-31 06:00:00;9,7;9,8;0,2;3,4;24,2;180,8;1050
2013-08-01 07:00:00;2,3;8,2;0;2,7;26,4;51,9;575
2013-08-02 07:00:00;3,5;9,8;0,2;2,7;26,2;73,7;690
2013-08-03 13:00:00;4,1;8,3;0;3,1;27,7;83,6;691
2013-08-04 14:00:00;4,6;8,3;0,3;0,7;26,8;95,5;727
2013-08-05 14:00:00;5,5;8,1;0,3;3,5;28,6;112,9;796
2013-08-06 14:00:00;7,1;9,6;0,1;0,9;24,8;140,8;898
2013-08-07 14:00:00;8,3;9,8;0,4;2,4;28,9;158,6;951
2013-08-08 14:00:00;10;10,5;0,2;2,2;24;186,1;1050
2013-08-09 14:00:00;10,8;8,7;0,2;3,1;26,1;208,7;1117
2013-08-10 14:00:00;10,7;10,9;0,3;2,4;21,8;217,6;1113
2013-08-11 21:00:00;10,9;7,9;0,1;1,2;27,8;230,7;1142
2013-08-12 21:00:00;11,1;8,3;0,1;3,1;25,2;241;1131
2013-08-13 22:00:00;10;7,6;0;3,3;32,4;189;1063
2013-08-14 22:00:00;10;10,7;0,3;2,9;26,1;189,9;1066
2013-08-15 22:00:00;10,1;9,6;0,1;3,5;25,5;189,9;1066
2013-08-16 22:00:00;10,5;10,7;0,1;2,8;24;194,2;1073
2013-08-17 22:00:00;10,1;9,7;0,3;3,3;27;193,6;1056
2013-08-18 22:00:00;10,2;9,6;0,1;2,8;28;193,7;1064
2013-08-19 22:00:00;10,4;9,6;0;3,1;26,3;194,1;1068
2013-08-20 22:00:00;10,4;8,2;0;0,1;25,1;192,8;1071
2013-08-21 22:00:00;10,4;9,9;0,2;2,9;26,1;194,6;1073
2013-08-22 22:00:00;10,4;8,5;0,4;1;29,6;196,6;1091
2013-08-23 22:00:00;10,5;9,4;0;3;28,8;198,6;1098
2013-08-24 22:00:00;10,4;9,3;0,3;3,3;26,9;198,6;1097
2013-08-25 22:00:00;10,3;10,2;0,2;3;27,2;196,7;1082
2013-08-26 22:00:00;10,4;9,5;0;2,4;25,8;198,2;1095
2013-08-27 22:00:00;10,2;8,8;0,5;2,8;27,9;194,8;1083
2013-08-28 22:00:00;10,6;9,9;0,4;3,2;25,6;201;1096
2013-08-29 22:00:00;10,7;8,9;0,3;3,5;26,7;202,3;1096
2013-08-30 22:00:00;10,6;10,3;0,1;0,9;24,8;201,2;1099
2013-08-31 22:00:00;10,8;9,1;0,5;4,1;26;205;1112
2013-09-02 01:00:00;3,5;8,4;0,2;3,3;29,5;74;692
2013-09-03 05:00:00;4,1;6,4;0;2,6;28,2;83,5;703
2013-09-04 06:00:00;4,6;8;0,4;2,6;28,5;93,5;729
2013-09-05 06:00:00;5,6;8,3;0;2,2;29;113,6;812
2013-09-06 06:00:00;7,4;8,4;0;3,2;28,4;143,8;932
2013-09-07 06:00:00;8,5;10,3;0,1;3,4;25,2;160,5;964
2013-09-08 06:00:00;9,9;10,1;0,2;2,8;25,6;187,1;1067
2013-09-09 06:00:00;11,1;8,7;0,1;3,6;27,5;211,9;1146
2013-09-10 06:00:00;11,1;8,7;0;3,5;27,4;221,1;1128
2013-09-11 13:00:00;11,1;8,1;0;3,1;29,5;231,7;1137
2013-09-12 13:00:00;11,2;10;0;2,7;21,6;242,5;1138
2013-09-13 14:00:00;11;9,6;0,3;2;24,1;211,8;1132
2013-09-14 14:00:00;10,9;10,2;0;2,4;24,4;212,3;1125
2013-09-15 14:00:00;11,3;10;0;2,9;23,3;214,4;1133
2013-09-16 14:00:00;11,2;9,7;0,1;3,2;24,7;215,2;1139
2013-09-17 14:00:00;11;9;0,2;3,6;25,9;213,8;1135
2013-09-18 14:00:00;11;9,8;0,3;1,9;26,9;211,2;1111
2013-09-19 14:00:00;11,1;9,9;0;0,1;25,1;214;1114
2013-09-20 14:00:00;10,4;9,4;0;3,2;25,5;212,8;1113
2013-09-21 14:00:00;10,2;9,6;0;3;23,1;211,4;1079
2013-09-22 14:00:00;10,4;9,5;0,1;2,7;26,2;211,3;1068
2013-09-23 14:00:00;10,6;9,2;0;3,4;27,3;212,8;1059
2013-09-24 14:00:00;10,3;9,6;0;3,1;22,5;210;1066
2013-09-25 14:00:00;6,9;8,3;0,3;2,7;26,9;210,1;1055
2013-09-26 14:00:00;10,3;8,7;0,1;3,4;25,8;209,5;1063
2013-09-27 14:00:00;10,5;9,6;0,2;0,5;22,6;210,8;1032
2013-09-28 14:00:00;10,3;8,3;0;2,9;28,2;210,9;1048
2013-09-29 14:00:00;10,6;9,9;0;2,9;21,7;210,9;1058
2013-09-30 14:00:00;10,8;10,7;0;2,3;24,4;216,3;1077
2013-10-01 19:00:00;2,3;6,5;0,2;2,8;29,2;53,5;597
2013-10-02 19:00:00;3,7;8;0;2,5;27,2;75,3;688
2013-10-03 21:00:00;4;8,8;0,2;2,2;25,1;83,6;702
2013-10-04 22:00:00;4,7;8,2;0,2;2,6;28,8;94,1;734
2013-10-05 22:00:00;5,8;9,1;0;3;25,7;114,7;821
2013-10-06 22:00:00;7,3;9,7;0;3,5;25,7;143;919
2013-10-07 22:00:00;7,8;10,1;0,1;3;30,1;160,8;963
2013-10-08 22:00:00;10,2;10,4;0,4;3,7;22,6;189,5;1069
2013-10-09 22:00:00;10,9;10,9;0,4;3,3;21,4;209,5;1121
2013-10-10 22:00:00;10,9;8,8;0;3,2;27,7;220,5;1138
2013-10-12 05:00:00;11;7,9;0,5;2,6;25,3;240,3;1132
2013-10-13 06:00:00;11;8,6;0;1,5;28,7;222,3;1135
2013-10-14 06:00:00;10,9;10,2;0,2;2,5;21,4;223,6;1147
2013-10-15 06:00:00;11,1;8,5;0,2;3,1;25,9;223,9;1144
2013-10-16 06:00:00;11,1;9,7;0,2;3,2;27,1;225,4;1141
2013-10-17 06:00:00;11;8,5;0;3,4;26,6;223,6;1134
2013-10-18 06:00:00;11,2;10,2;0;3,2;26,3;227,3;1150
2013-10-19 06:00:00;11,2;9,3;0,1;3,3;28,4;226,1;1133
2013-10-20 06:00:00;11,1;9,8;0;0,6;26,3;225,5;1146
2013-10-21 06:00:00;11,3;9,4;0;3,5;27,6;228,6;1145
2013-10-22 06:00:00;10,8;7,7;0;2,8;26,3;220,3;1113
2013-10-23 06:00:00;11;9,9;0;0,1;22,5;225,8;1139
2013-10-24 06:00:00;11,1;7,8;0,4;3,5;29,4;227,4;1145
2013-10-25 06:00:00;11,1;9;0;3,7;27,5;228,3;1144
2013-10-26 06:00:00;11,4;8,3;0;2;28,5;229,9;1134
2013-10-27 13:00:00;11,2;8,8;0,1;2,3;27,1;227,6;1132
2013-10-28 13:00:00;11;8,4;0;3;27,2;227,4;1141
2013-10-29 13:00:00;11,1;7,7;0,3;3,4;29,9;229;1138
2013-10-30 13:00:00;11,4;9,6;0;2,9;23,6;232;1143
2013-10-31 13:00:00;11,1;10;0;1,5;24;227,3;1135
2013-11-01 13:00:00;2,5;7,7;0;2,9;27,5;54,9;594
2013-11-02 13:00:00;3,6;8,1;0,4;2,9;27,2;74,8;687
2013-11-03 13:00:00;3,8;11,3;0;2,2;21,9;82,6;691
2013-11-04 14:00:00;4,8;7,8;0;3,2;28,8;96,5;737
2013-11-05 14:00:00;5,7;8,9;0,3;2,8;25,8;114;817
2013-11-06 14:00:00;7,2;11,1;0;0,5;24,3;142,7;907
2013-11-07 14:00:00;8,4;9,4;0,1;2,8;29,4;162,6;971
2013-11-08 14:00:00;10;8,1;0;3,4;28,8;188,7;1060
2013-11-09 14:00:00;11;10,3;0;2;25,5;211,2;1119
2013-11-10 14:00:00;10,8;9,7;0;3,4;25,5;220,3;1122
2013-11-11 21:00:00;11,2;7,5;0,2;3;28,3;232,8;1137
2013-11-12 21:00:00;10,7;8,5;0,8;1,8;24,2;237,8;1119
2013-11-13 21:00:00;11,2;8,7;0;0,9;21,5;235,8;1136
2013-11-14 21:00:00;11;11,3;0;3,5;21,3;232,7;1132
2013-11-15 21:00:00;11,1;9,2;0,3;1;23,8;234,7;1141
2013-11-16 21:00:00;11;8,7;0,2;0,3;26,6;234,2;1138
2013-11-17 21:00:00;11,1;8,6;0,2;3,1;25,7;235,2;1137
2013-11-18 21:00:00;11,1;8,9;0,1;2,5;25,6;236,9;1137
2013-11-19 21:00:00;10,7;9;0,4;2,4;24,5;234,1;1135
2013-11-20 21:00:00;11;8,6;0;3;27,6;237,3;1137
2013-11-21 21:00:00;11,1;8,5;0,2;2,9;25,7;237,2;1134
2013-11-22 21:00:00;10,8;7,7;0;1,3;25,1;234,2;1133
2013-11-23 21:00:00;10,6;9,4;0,3;2,7;26,7;233,3;1127
2013-11-24 21:00:00;11;8,7;0,2;3;23,5;235,1;1131
2013-11-25 21:00:00;10,9;8;0,3;2,3;24,3;234,6;1127
2013-11-26 21:00:00;11;9,6;0,1;2,8;23,7;236,9;1130
2013-11-27 21:00:00;11,2;8,4;0,1;1,8;23,1;238,4;1134
2013-11-28 21:00:00;11,2;8,6;0;1,4;26;236,6;1134
2013-11-29 21:00:00;10,9;7,1;0;2,8;26,8;236,9;1133
2013-11-30 21:00:00;10,8;6,5;0,5;2,5;24,8;235;1125
