date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2012-02-26 23:00:00;35,2;0,5;0,8;63,6;73,3;320,2;2253
2012-02-27 23:00:00;35,9;0,5;0,8;63,5;73,4;320,6;2252
2012-02-28 23:00:00;36,6;0,5;1,1;63,5;74;321;2262
2012-02-29 23:00:00;35,5;0,6;0,7;63,6;73,8;320,6;2258
2012-03-01 23:00:00;35,3;0,5;0,8;63,2;74;319,4;2253
2012-03-02 23:00:00;35,5;0,6;0,7;63,7;73,7;319,7;2257
2012-03-03 23:00:00;35,3;0,6;0,7;64;73,4;320;2260
2012-03-04 23:00:00;34,8;0,6;0,6;63,9;73,7;319,6;2255
2012-03-05 23:00:00;33,8;0,6;0,6;64,9;73,8;317,2;2241
2012-03-06 23:00:00;34,4;0,5;0,8;64,8;75,7;317,1;2230
2012-03-07 23:00:00;35,5;0,5;0,8;65,9;74,6;317,7;2239
2012-03-08 23:00:00;34,7;0,4;0,7;65,4;73,5;315;2217
2012-03-09 23:00:00;35,3;0,4;0,8;65;74,4;314,7;2218
2012-03-10 23:00:00;35,1;0,4;0,8;64,4;75,4;314,5;2264
2012-03-11 23:00:00;37,6;0,6;0,8;66,9;77,6;316,8;2324
2012-03-12 11:00:00;36,1;0,5;0,8;66,1;79;312,2;2311
2012-03-14 21:00:00;8,9;0,5;0,3;13,6;27;85,8;764
2012-03-15 21:00:00;6,4;0,5;0,3;8,6;14,5;51,7;546
2012-03-16 21:00:00;9,6;0,5;0,6;9,4;16,8;60,1;659
2012-03-17 21:00:00;11,5;0,4;0,4;9,8;17,9;66,1;751
2012-03-18 21:00:00;13,1;0,3;0,4;11,3;19,1;71,2;834
2012-03-19 21:00:00;16,2;0,5;0,4;11,7;17,5;77,3;905
2012-03-20 21:00:00;19,2;0,3;0,4;11,4;19,5;83,5;984
2012-03-21 21:00:00;21,1;0,5;0,4;12,4;20,6;88,3;1033
2012-03-22 21:00:00;22,8;0,5;0,5;13,8;19,8;92;1074
2012-03-23 21:00:00;25,5;0,5;0,4;13,6;20,4;97,3;1140
2012-03-24 21:00:00;28,5;0,3;0,4;13,2;20;103,6;1210
2012-03-25 23:00:00;32,8;0,5;0,4;14;21,6;111,2;1295
2012-03-26 23:00:00;33,5;0,4;0,4;14,7;21,1;113,9;1315
2012-03-27 23:00:00;35,1;0,3;0,5;15,6;21,2;116,9;1334
2012-03-28 23:00:00;35,1;0,3;0,5;15,5;23;119,2;1336
2012-03-29 23:00:00;36,9;0,4;0,6;15,3;23,2;122,8;1372
2012-03-30 23:00:00;38,5;0,4;0,5;15,9;21,9;126,8;1419
2012-03-31 23:00:00;38,9;0,5;0,4;16,5;23,8;130,5;1457
2012-04-01 23:00:00;41;0,6;0,4;16,5;23,4;134,4;1480
2012-04-02 23:00:00;43;0,3;0,4;18,8;25,7;137,5;1508
2012-04-03 23:00:00;43;0,4;0,4;19,1;24,2;138,1;1508
2012-04-04 23:00:00;41,6;0,4;0,4;19,5;23,5;138,8;1491
2012-04-05 23:00:00;40,7;0,4;0,4;19,3;23,3;138,7;1493
2012-04-06 23:00:00;43,9;0,4;0,5;19,8;23,7;140,4;1486
2012-04-07 23:00:00;43,9;0,5;0,4;21;25;140,8;1481
2012-04-08 23:00:00;45;0,4;0,6;20,6;24,7;142;1476
2012-04-09 23:00:00;44,6;0,5;0,4;20,7;25,2;143,3;1474
2012-04-10 23:00:00;44,1;0,4;0,3;21,3;25,7;143,5;1478
2012-04-11 23:00:00;46;0,5;0,7;19,6;24,4;144,5;1472
2012-04-12 23:00:00;48,9;0,4;0,5;20,4;26,8;144,7;1471
2012-04-13 23:00:00;45,2;0,4;0,4;21,7;26;144,9;1479
2012-04-14 23:00:00;45,8;0,4;0,5;22,7;25,6;145,1;1472
2012-04-15 23:00:00;45,3;0,5;0,5;24,3;26,5;144,8;1472
2012-04-16 23:00:00;46,1;0,4;0,5;25,1;26,5;147;1468
2012-04-17 23:00:00;47,6;0,6;0,4;24,7;26,5;152,1;1470
2012-04-18 23:00:00;49,8;0,8;0,5;24,6;28,2;149,3;1478
2012-04-19 23:00:00;50,7;0,5;0,5;24,9;27,3;150,6;1485
2012-04-20 23:00:00;50,2;0,5;0,6;25,8;26,7;149,9;1475
2012-04-21 23:00:00;51,1;0,6;0,6;25,6;28,8;150,5;1476
2012-04-22 23:00:00;51,5;0,5;0,5;25;28,7;151,1;1479
2012-04-23 23:00:00;52,1;0,4;0,4;25;27,2;153,2;1486
2012-04-24 23:00:00;52,5;0,5;0,4;24,9;27,4;152,6;1488
2012-04-25 23:00:00;54,8;0,4;0,6;25,3;28,6;153,7;1497
2012-04-26 23:00:00;55,8;0,6;0,6;25,1;29,2;154,7;1500
2012-04-27 23:00:00;54,9;0,5;0,5;25,1;29,8;154,5;1501
2012-04-28 23:00:00;54,7;0,5;0,4;26,7;28,7;154,6;1495
2012-04-29 23:00:00;57,4;0,5;0,5;25,7;30;156,2;1508
2012-04-30 23:00:00;58,5;0,6;0,5;26,6;29,6;157,4;1510
2012-05-01 23:00:00;58,4;0,5;0,6;26,8;30,5;157,8;1515
2012-05-02 23:00:00;58,7;0,6;0,7;25,2;28,4;158,1;1520
2012-05-03 23:00:00;58,5;0,5;0,5;25,7;29,8;159,1;1524
2012-05-04 23:00:00;58,9;0,4;0,4;26,2;29;159,7;1521
2012-05-05 23:00:00;58,2;0,5;0,4;26,1;28;159,8;1523
2012-05-06 23:00:00;58,4;0,5;0,3;27,6;29,4;160,5;1525
2012-05-07 23:00:00;61,8;0,5;0,4;26,9;30,8;162,6;1535
2012-05-08 23:00:00;63,3;0,4;0,5;27,6;29,4;164,5;1545
2012-05-09 23:00:00;63,4;0,6;0,6;26,2;29,4;164,3;1544
2012-05-10 23:00:00;65,8;0,5;0,7;27,7;30,8;165,7;1554
2012-05-11 23:00:00;65,3;0,4;0,5;27,6;29,8;165,7;1555
2012-05-12 23:00:00;63,6;0,5;0,4;26,9;29,8;165,2;1551
2012-05-13 23:00:00;65,2;0,3;0,6;27,8;31,4;167;1559
2012-05-14 23:00:00;66,4;0,7;0,4;27,7;31,2;168;1567
2012-05-15 23:00:00;67;0,6;0,4;28,4;31,6;169,7;1573
2012-05-16 23:00:00;66,4;0,6;0,4;28;30,9;168,3;1566
2012-05-17 23:00:00;68,8;0,6;0,4;29,1;31,5;170,2;1579
2012-05-18 23:00:00;69,9;0,5;0,5;28;31;171,5;1586
2012-05-19 23:00:00;69,7;0,5;0,4;30,3;31,5;172;1586
2012-05-20 23:00:00;70,9;0,6;0,5;28;30,4;173,2;1593
2012-05-21 23:00:00;72,3;0,4;0,4;28,4;32,8;174,2;1603
2012-05-22 23:00:00;73,3;0,7;0,4;28,5;31,2;175,4;1608
2012-05-23 23:00:00;75,9;0,6;0,7;28,1;32;177,6;1620
2012-05-24 23:00:00;76,9;0,6;0,7;28,7;31,8;178;1626
2012-05-25 23:00:00;76,9;0,3;0,5;28,3;32,4;178,7;1629
2012-05-26 23:00:00;78,6;0,6;0,4;30,7;33,8;180;1638
2012-05-27 23:00:00;79,8;0,3;0,6;29,3;31,3;181,9;1653
2012-05-28 23:00:00;82,6;0,5;0,7;29,7;32,6;183,4;1667
2012-05-29 23:00:00;83,7;0,4;0,5;29,7;32,1;185,5;1674
2012-05-30 23:00:00;85,5;0,5;0,5;29,9;32,5;186,3;1683
2012-05-31 23:00:00;86,3;0,5;0,6;29,6;33;187,3;1686
2012-06-01 23:00:00;85,4;0,5;0,4;30,5;32,9;187,4;1682
2012-06-02 23:00:00;85;0,6;0,5;30;33,4;188,1;1689
2012-06-03 23:00:00;84,4;0,4;0,4;29,1;32,7;189;1691
2012-06-04 23:00:00;85,7;0,7;0,5;30,3;35,9;190,2;1698
2012-06-05 23:00:00;89,7;0,7;0,5;29,6;31,3;192,6;1715
2012-06-06 23:00:00;91,6;0,5;0,5;29,5;32,8;194,8;1728
2012-06-07 23:00:00;93;0,5;0,5;32,1;32,4;196;1743
2012-06-08 23:00:00;94,8;0,7;0,6;32,2;33,6;197,8;1749
2012-06-09 23:00:00;94,9;0,6;0,5;32,8;34,2;198,1;1744
2012-06-10 23:00:00;96,5;0,5;0,5;33,3;35,3;202;1768
2012-06-11 23:00:00;95,3;0,5;0,6;28,8;33,4;199,9;1756
2012-06-12 23:00:00;95,5;0,4;0,5;29,5;36,3;201,8;1766
2012-06-13 23:00:00;96,2;0,5;0,4;30,5;35,8;201,7;1770
2012-06-14 23:00:00;98,3;0,5;0,4;30,7;34,8;203,3;1770
2012-06-15 23:00:00;101,3;0,6;0,5;32,9;35,6;205,5;1787
2012-06-16 23:00:00;101,9;0,5;0,7;31,4;35,1;207,1;1796
2012-06-17 23:00:00;101,8;0,5;0,4;29,7;34,5;206,9;1792
2012-06-18 23:00:00;102,2;0,6;0,5;29,5;34,4;207,4;1797
2012-06-19 23:00:00;103;0,4;0,5;29,6;34,6;208,7;1804
2012-06-20 23:00:00;106;0,5;0,4;30,3;35;209,9;1801
2012-06-21 23:00:00;107,5;0,7;0,8;29,9;34,8;212,2;1815
2012-06-22 23:00:00;106,4;0,6;0,6;30,3;35;212,4;1819
2012-06-23 23:00:00;106,6;0,5;0,4;30,6;35,2;212,9;1816
2012-06-24 23:00:00;109,2;0,7;0,5;31,7;34,9;214,8;1833
2012-06-25 23:00:00;108,3;0,6;0,4;30,5;34,7;215,2;1823
2012-06-26 23:00:00;111,9;0,6;0,5;29,8;32,2;217,7;1828
2012-06-27 23:00:00;113,3;0,7;0,6;29,3;35;218,1;1829
2012-06-28 23:00:00;114,8;0,6;0,7;29,4;35,9;220,6;1843
2012-06-29 23:00:00;112,6;0,5;0,7;28,9;34,3;220,1;1843
2012-06-30 23:00:00;112,7;0,5;0,3;29,8;35,3;220,2;1841
2012-07-01 23:00:00;113,3;0,5;0,4;29,7;36,4;220,5;1842
2012-07-02 23:00:00;116,6;0,6;0,6;29,7;35,3;222,4;1851
2012-07-03 23:00:00;117,7;0,6;0,7;30,2;35,2;223,7;1852
2012-07-04 23:00:00;118,6;0,7;0,7;31,2;36,2;224,5;1860
2012-07-05 23:00:00;119,3;0,5;0,4;30,9;36,8;225,5;1869
2012-07-06 23:00:00;120;0,5;0,6;31,1;36,4;226,2;1865
2012-07-07 23:00:00;119,7;0,5;0,4;31,9;36,4;226,3;1867
2012-07-08 23:00:00;121;0,5;0,7;30,8;36,2;228,9;1883
2012-07-09 23:00:00;121,2;0,5;0,6;31,7;36,6;228,6;1882
2012-07-10 23:00:00;123;0,6;0,6;33,2;35;230,8;1895
2012-07-11 23:00:00;122,9;0,5;0,7;32,9;36,7;230,1;1892
2012-07-12 23:00:00;123;0,5;0,3;33,1;37;231,1;1896
2012-07-13 23:00:00;123,3;0,6;0,4;33;37,8;232,4;1903
2012-07-14 23:00:00;124,5;0,6;0,4;32,1;37,7;233,3;1913
2012-07-15 23:00:00;125;0,6;0,3;32,9;37;234;1918
2012-07-16 23:00:00;129,6;0,7;0,5;29,9;36,6;236;1930
2012-07-17 23:00:00;130,1;0,7;0,3;29,9;36,9;236,3;1936
2012-07-18 23:00:00;131,2;0,5;0,5;30;36,8;238,7;1955
2012-07-19 23:00:00;129;0,5;0,4;30,3;38;240,8;1948
2012-07-20 23:00:00;128,5;0,7;0,4;30,3;36,9;239,5;1952
2012-07-21 23:00:00;130,5;0,7;0,4;31,3;37,6;240,7;1957
2012-07-22 23:00:00;133,5;0,6;0,4;33,5;37;243,1;1971
2012-07-23 23:00:00;136,2;0,7;0,4;32,2;37,4;245,5;1991
2012-07-24 23:00:00;137,6;0,9;0,7;32,3;38,6;246,7;1999
2012-07-25 23:00:00;136,9;0,7;0,4;32,8;37,2;247,8;2008
2012-07-26 23:00:00;138,7;0,6;0,4;33;36,6;248,9;2013
2012-07-27 23:00:00;139;0,7;0,5;33,4;35,5;252;2028
2012-07-28 23:00:00;137,1;0,7;0,4;32,9;39,9;251,2;2021
2012-07-29 23:00:00;138,6;0,6;0,4;29,3;37,7;253,5;2034
2012-07-30 23:00:00;138,9;0,6;0,3;30,5;38,9;253,8;2041
2012-07-31 23:00:00;141,1;0,7;0,4;30,3;38,3;254,4;2041
2012-08-01 23:00:00;144,5;0,7;0,4;30,4;37,7;257,6;2051
2012-08-02 23:00:00;143;0,7;0,3;30,8;38;258,2;2056
2012-08-03 23:00:00;143;0,5;0,5;30,7;39,7;258,8;2056
2012-08-04 23:00:00;145,5;0,7;0,5;32,3;37,3;261;2073
2012-08-05 23:00:00;146,5;0,6;0,5;32,5;39,3;263,4;2088
2012-08-06 23:00:00;147,2;0,6;0,4;32,2;37,8;263,5;2098
2012-08-07 23:00:00;148,4;0,5;0,5;31,2;36,8;267,7;2092
2012-08-08 23:00:00;148;0,5;0,4;29,7;36,1;264,6;2095
2012-08-09 23:00:00;150,2;0,7;0,3;29,5;36,1;265,7;2093
2012-08-10 23:00:00;149,8;0,6;0,4;30,9;39,1;266,5;2091
2012-08-11 23:00:00;150;0,7;0,6;30,7;38,6;267,7;2098
2012-08-12 23:00:00;150,9;0,6;0,4;30,3;38,4;268,4;2105
2012-08-13 23:00:00;150,9;0,6;0,4;30,5;38,9;269,4;2106
2012-08-14 23:00:00;151,4;0,6;0,3;31;38,7;270,4;2110
2012-08-15 23:00:00;152,6;0,7;0,6;32,6;37,5;271,6;2111
2012-08-16 23:00:00;151,1;0,6;0,5;32;38,8;271,5;2115
2012-08-17 23:00:00;154,5;0,7;0,7;32,2;39,1;272,8;2118
2012-08-18 23:00:00;154,5;0,6;0,5;31,6;38,6;273,5;2127
2012-08-19 23:00:00;154,4;0,6;0,4;30,1;38,4;274,4;2131
2012-08-20 23:00:00;154,7;0,4;0,5;30,8;38,1;278,9;2136
2012-08-21 23:00:00;153,5;0,7;0,4;31,4;39,8;275,5;2133
2012-08-22 23:00:00;152;0,6;0,5;31,7;37,1;275,5;2126
2012-08-23 23:00:00;152,4;0,6;0,3;34,1;39,7;276,8;2131
2012-08-24 23:00:00;152,8;0,6;0,5;33,3;38,2;276,7;2125
2012-08-25 23:00:00;151,9;0,7;0,6;32,7;38;276,8;2131
2012-08-26 23:00:00;148,9;0,7;0,3;33,1;38,4;275,5;2114
2012-08-27 23:00:00;149,9;0,7;0,4;31,6;37,9;275,9;2121
2012-08-28 23:00:00;148,5;0,8;0,3;31,4;38,3;276;2125
2012-08-29 23:00:00;148,3;0,7;0,5;32,3;40,1;275,8;2123
2012-08-30 23:00:00;146,1;0,6;0,5;32,2;39,1;274,3;2108
2012-08-31 23:00:00;144,6;0,8;0,4;31,8;39,3;273;2089
2012-09-01 23:00:00;145,4;0,6;0,4;32,9;39,2;273,6;2094
2012-09-02 23:00:00;144,5;0,6;0,4;32;38,4;273,8;2094
2012-09-03 23:00:00;142,7;0,5;0,3;32;38,6;273,7;2093
2012-09-04 23:00:00;142,4;0,6;0,3;32,2;37,2;273,5;2091
2012-09-05 23:00:00;139,1;0,7;0,3;31;38,3;272;2077
2012-09-06 23:00:00;139,3;0,6;0,3;30,8;39,3;272,1;2076
2012-09-07 23:00:00;141,1;0,7;0,4;32,1;40,7;273,8;2119
2012-09-08 23:00:00;142,4;0,7;0,4;32,6;37,7;276,9;2191
2012-09-09 23:00:00;143,9;0,4;0,3;35;42,1;282,3;2275
2012-09-10 23:00:00;143,3;0,7;0,5;35,1;43,2;281;2254
2012-09-11 23:00:00;140,6;0,7;0,6;32,1;42,5;278,7;2217
2012-09-12 23:00:00;139,4;0,7;0,5;32,8;44;277;2181
2012-09-13 23:00:00;138;0,7;0,4;33,8;41,2;275,9;2147
2012-09-14 23:00:00;138,2;0,6;0,4;34,5;42,6;279,4;2191
2012-09-15 23:00:00;137,1;0,6;0,4;33,9;41,5;280,1;2208
2012-09-16 23:00:00;139,6;0,5;0,7;35,2;42,1;282,5;2230
2012-09-17 23:00:00;137,4;0,6;0,4;35,2;42,2;283;2238
2012-09-18 23:00:00;135;0,7;0,3;35,4;41;284,4;2260
2012-09-19 23:00:00;134,8;0,8;0,4;36,1;41,5;286,3;2290
2012-09-20 23:00:00;138,2;0,6;0,3;37,6;42,6;291,8;2337
2012-09-21 23:00:00;137,9;0,6;0,6;36,7;42,3;293,6;2358
2012-09-22 23:00:00;137,1;0,5;0,3;36,5;42,5;297,3;2391
2012-09-23 23:00:00;137,7;0,7;0,4;36,3;43,1;300,1;2414
2012-09-24 23:00:00;137,2;0,6;0,4;36,5;43,7;299,7;2406
2012-09-25 23:00:00;137,7;0,7;0,5;37,9;43,9;300,8;2388
2012-09-26 23:00:00;136,8;0,6;0,3;38,6;44,1;301,3;2398
2012-09-27 23:00:00;134,3;0,8;0,6;37,2;45,5;301,6;2398
2012-09-28 23:00:00;132,4;0,7;0,5;38,6;46;301,5;2401
2012-09-29 23:00:00;130,4;0,7;0,5;37,1;42,3;300,6;2368
2012-09-30 23:00:00;133,9;0,7;0,3;38,5;44,1;302,3;2371
2012-10-01 23:00:00;131,2;0,8;0,4;37,1;43,5;302,8;2364
2012-10-02 23:00:00;130,6;0,5;0,5;37,7;44,2;303,4;2357
2012-10-03 23:00:00;129,2;0,8;0,4;37,4;46,4;302,9;2351
2012-10-04 23:00:00;129,8;0,7;0,4;37,1;42,6;302,8;2350
2012-10-05 23:00:00;129;0,7;0,3;36,6;42,6;303,9;2355
2012-10-06 23:00:00;129,7;0,7;0,4;36;41,9;303,8;2344
2012-10-07 23:00:00;128,4;0,7;0,4;36,5;42,1;303,9;2345
2012-10-08 23:00:00;128,7;0,8;0,4;36,4;40,6;304,4;2337
2012-10-09 23:00:00;128,4;0,7;0,4;36,2;42,5;304,2;2331
2012-10-10 23:00:00;128,6;0,8;0,4;36,7;42,8;304,7;2331
2012-10-11 23:00:00;131,8;0,7;0,6;36;44,2;306,3;2345
2012-10-12 23:00:00;132,4;0,7;0,6;36,8;43;306,9;2342
2012-10-13 23:00:00;126,8;0,7;0,4;35,8;41;306;2331
2012-10-14 23:00:00;128;0,6;0,5;36,2;43,6;306;2330
2012-10-15 23:00:00;128,2;0,9;0,5;35,9;43,4;307;2339
2012-10-16 23:00:00;129,8;0,8;0,4;36,9;44,7;308;2346
2012-10-17 23:00:00;129,2;0,8;0,4;37,6;47,6;307,7;2337
2012-10-18 23:00:00;129,4;0,8;0,5;36,8;42,1;307,9;2339
2012-10-19 23:00:00;128,2;0,7;0,4;37,1;42,1;308,2;2336
2012-10-20 23:00:00;127,7;0,7;0,4;36,8;42,7;308,1;2339
2012-10-21 23:00:00;128,5;0,6;0,3;37,7;41,6;308,1;2343
2012-10-22 23:00:00;129;0,7;0,5;36,8;41,1;308,5;2347
2012-10-23 23:00:00;129,3;0,6;0,5;35,7;41,4;308,9;2346
2012-10-24 23:00:00;128,7;0,7;0,6;36;43,1;309,8;2353
2012-10-25 23:00:00;126,9;0,7;0,4;34,9;41,7;310,5;2353
2012-10-26 23:00:00;123,6;0,7;0,3;34,7;41,3;308;2343
2012-10-27 23:00:00;125,1;0,7;0,4;35,8;41,2;307;2342
2012-10-28 21:00:00;126;0,5;0,4;37,3;43,5;309,8;2354
2012-10-29 21:00:00;126;0,8;0,4;36,1;41,5;309,7;2351
2012-10-30 21:00:00;124,4;0,6;0,3;37,2;40,9;309,5;2351
2012-10-31 21:00:00;124,3;0,6;0,5;37,6;42;310,1;2352
2012-11-01 21:00:00;124,3;0,7;0,7;38,1;43,4;310,8;2360
2012-11-02 21:00:00;124,2;0,7;0,4;37,9;41,6;310,1;2353
2012-11-03 21:00:00;122,9;0,7;0,5;39,3;43,4;308,9;2346
2012-11-04 21:00:00;123,8;0,6;0,3;38,3;42,5;308,5;2342
2012-11-05 21:00:00;123,8;0,7;0,4;37,9;41,7;308,9;2344
2012-11-06 21:00:00;126,8;0,6;0,6;39;43,8;310,3;2349
2012-11-07 21:00:00;124,5;0,6;0,5;38,8;44;309,7;2346
2012-11-08 21:00:00;124,2;0,5;0,4;38;42,7;310,7;2350
2012-11-09 21:00:00;124,1;0,6;0,6;37,7;44,5;310,7;2350
2012-11-10 21:00:00;122,8;0,6;0,5;37,5;43,1;310,8;2348
2012-11-11 21:00:00;122,8;0,6;0,4;38,3;43,1;309,4;2344
2012-11-12 21:00:00;125;0,5;0,5;37,5;42,9;310,9;2355
2012-11-13 21:00:00;125,1;0,7;0,5;37,4;42;310,3;2358
2012-11-14 21:00:00;123,5;0,6;0,4;38,1;43,9;310,8;2349
2012-11-15 21:00:00;123,8;0,5;0,4;38,2;43,2;311;2352
2012-11-16 21:00:00;122,5;0,6;0,4;39,4;44,2;310,7;2354
2012-11-17 21:00:00;123;0,6;0,4;39,5;44,3;311,1;2359
2012-11-18 21:00:00;121,3;0,6;0,4;40,1;47,9;309,9;2353
2012-11-19 21:00:00;123,3;0,7;0,4;40,6;43,3;311,5;2351
2012-11-20 21:00:00;124,1;0,6;0,5;39,6;42,5;312;2360
2012-11-21 21:00:00;122,6;0,7;0,5;39,3;44,5;311,5;2349
2012-11-22 21:00:00;121,5;0,7;0,4;39,5;42,8;311,1;2352
2012-11-23 21:00:00;120;0,5;0,5;39,5;42,6;310,6;2348
2012-11-24 21:00:00;121,2;0,5;0,5;38,8;43,9;309,7;2354
2012-11-25 21:00:00;122,1;0,8;0,4;38,4;43,2;311,8;2365
2012-11-26 21:00:00;122,1;0,6;0,4;37,9;43,4;312,2;2367
2012-11-27 21:00:00;120,7;0,6;0,4;39,2;45,7;311,6;2366
2012-11-28 21:00:00;117,6;0,5;0,4;39,8;45;309,7;2350
2012-11-29 21:00:00;116,8;0,7;0,5;40,4;45,2;308,5;2341
2012-11-30 21:00:00;114,9;0,7;0,5;40,8;45,2;306,7;2338
2012-12-01 21:00:00;117,4;0,6;0,5;39,7;42,8;307,7;2347
2012-12-02 21:00:00;114,7;0,6;0,4;40,5;47,7;307,3;2347
2012-12-03 21:00:00;117;0,6;0,5;42;52,2;308,7;2359
2012-12-04 21:00:00;115,6;0,6;0,4;40,5;47,9;309;2352
2012-12-05 21:00:00;115,3;0,6;0,4;38,8;43;308;2344
2012-12-06 21:00:00;114;0,6;0,4;41;48,9;306,7;2345
2012-12-07 21:00:00;115,2;0,7;0,5;40,1;44,6;308,3;2345
2012-12-08 21:00:00;115,1;0,6;0,6;40,3;45,7;307,2;2348
2012-12-09 21:00:00;114,6;0,6;0,5;40,4;43,2;307,5;2347
2012-12-10 21:00:00;113,4;0,6;0,4;40,7;44,8;306,8;2342
2012-12-11 21:00:00;113,2;0,7;0,4;42;48,7;305,1;2333
2012-12-12 21:00:00;111,6;0,7;0,5;42,5;48,5;304,9;2339
2012-12-13 21:00:00;110,5;0,7;0,5;42,1;50,5;303,6;2333
2012-12-14 21:00:00;113,6;0,7;0,4;40,3;47,4;308,7;2356
2012-12-15 21:00:00;113,2;0,7;0,4;38,8;45,1;308,4;2357
2012-12-16 21:00:00;111,2;0,7;0,5;39,6;45,2;307,6;2348
2012-12-17 21:00:00;111,6;1;0,5;38,8;44,1;307,5;2353
2012-12-18 21:00:00;111,7;0,6;0,4;37,9;45,1;306,4;2356
2012-12-19 21:00:00;110;0,7;0,4;39,6;46;306,2;2356
2012-12-20 21:00:00;111;0,7;0,4;40,1;48,9;306,8;2364
2012-12-21 21:00:00;112,2;0,5;0,5;39,6;45,3;309,6;2373
2012-12-22 21:00:00;112,8;0,7;0,4;38,6;45,7;309,1;2376
2012-12-23 21:00:00;112,5;0,6;0,6;39,4;43,8;311,5;2379
2012-12-24 21:00:00;109,4;0,8;0,4;39,8;45,1;308,4;2373
2012-12-25 21:00:00;109,2;0,6;0,4;39,3;44,1;308,2;2383
2012-12-26 21:00:00;109,9;0,6;0,4;39,1;42,9;308,7;2387
2012-12-27 21:00:00;109,3;0,6;0,5;40;46,8;308,1;2385
2012-12-28 21:00:00;110,7;0,5;0,5;40,8;52,3;308,6;2386
2012-12-29 21:00:00;110,6;0,6;0,5;39,9;43,6;309,6;2390
2012-12-30 21:00:00;109;0,5;0,4;39,1;44,8;309,1;2385
2012-12-31 21:00:00;109,3;0,7;0,5;38,9;45,2;309;2390
2013-01-01 21:00:00;107,4;0,7;0,4;39,1;46,7;306,7;2372
2013-01-02 21:00:00;110,3;0,6;0,5;38,1;44,6;307,7;2385
2013-01-03 21:00:00;110,2;0,7;0,4;39,1;45,9;307;2385
2013-01-04 21:00:00;109,2;0,8;0,4;39,2;46,5;306,8;2381
2013-01-05 21:00:00;108,6;0,8;0,5;40;43,5;307,2;2382
2013-01-06 21:00:00;108,3;0,7;0,4;39,6;44,2;307,2;2378
2013-01-07 21:00:00;108,1;0,7;0,4;39,4;44,6;307,1;2380
2013-01-08 21:00:00;109,4;0,6;0,6;40,4;45,3;307,9;2391
2013-01-09 21:00:00;106,1;0,7;0,4;40;46,2;306,5;2380
2013-01-10 21:00:00;106,8;0,7;0,4;41,6;53;305,8;2371
2013-01-11 21:00:00;106,3;0,5;0,3;38,5;44,4;305,6;2380
2013-01-12 21:00:00;104,8;0,7;0,3;38,5;45,4;304,8;2369
2013-01-13 21:00:00;104,6;0,6;0,4;40,6;51,7;304,4;2366
2013-01-14 21:00:00;105,3;0,7;0,5;40,1;45,5;304,9;2375
2013-01-15 21:00:00;105,6;0,6;0,4;41,7;50,1;306,3;2381
2013-01-16 21:00:00;103,9;0,8;0,5;41,9;50,8;301,1;2356
2013-01-17 21:00:00;102;0,8;0,4;41,9;50,8;300,6;2349
