date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2011-08-18 22:00:00;39,5;43,5;0,8;59,5;44,5;329,7;2073
2011-08-19 22:00:00;39,2;42,9;0,7;59,6;46,9;332,3;2084
2011-08-20 22:00:00;40,2;43;0,5;59,6;44,3;334,1;2095
2011-08-21 22:00:00;39,9;43,4;0,6;59,7;46,2;333,7;2099
2011-08-22 22:00:00;40,6;43,4;0,8;59,3;47;333,8;2094
2011-08-23 22:00:00;40,8;44,5;0,7;58,8;46,2;334,6;2107
2011-08-24 22:00:00;40;43,3;0,7;60,6;48,7;334,4;2101
2011-08-25 22:00:00;40,3;44,4;0,6;59,2;46,3;334,6;2103
2011-08-26 22:00:00;40,7;56,8;0,6;59,2;46,2;335,4;2106
2011-08-27 22:00:00;40,7;43,3;0,7;60;46,1;335,2;2107
2011-08-28 22:00:00;40,2;43,5;0,6;59,9;47,3;335,3;2112
2011-08-29 22:00:00;40,3;43,1;0,6;59,8;45;335,7;2110
2011-08-30 22:00:00;40,4;43,3;0,8;60,7;47;336,1;2114
2011-08-31 22:00:00;40,6;42,8;0,6;59,3;47,5;336,1;2116
2011-09-01 22:00:00;40,4;43,9;0,7;59,5;45,1;335,9;2109
2011-09-02 22:00:00;41,2;43,4;0,8;59,7;47,5;337,2;2118
2011-09-03 22:00:00;41,2;43,6;0,7;59,7;47,7;337,5;2119
2011-09-04 22:00:00;41,1;44,6;0,6;59,5;46,5;337,8;2120
2011-09-05 22:00:00;40,3;43,8;0,7;59,5;45,4;337,3;2119
2011-09-06 22:00:00;40,5;43,5;0,6;59,1;46,3;337,3;2115
2011-09-07 22:00:00;40,4;44;0,7;60;46,9;337,2;2114
2011-09-08 22:00:00;41;44,2;0,9;59,6;44,8;337,5;2111
2011-09-09 22:00:00;41,2;44,6;0,9;59,7;49,1;338;2120
2011-09-10 22:00:00;41,7;44,3;0,7;59,3;48,6;339,2;2120
2011-09-11 22:00:00;40,2;45,4;0,6;59,8;45,6;338;2120
2011-09-12 22:00:00;40,9;43,7;0,7;60,3;46,6;338,7;2123
2011-09-13 22:00:00;39,7;43,1;0,6;60;47,9;336;2105
2011-09-14 22:00:00;40,2;43,3;0,9;59,2;46,3;336;2104
2011-09-15 22:00:00;40,2;42,8;0,7;59,3;46,2;335;2103
2011-09-16 22:00:00;40,5;44,2;0,8;60;46,9;336,4;2107
2011-09-17 22:00:00;40,1;43,5;0,6;60,1;49,2;336,1;2102
2011-09-18 22:00:00;40,2;43,6;0,7;60,1;46,5;335,9;2104
2011-09-19 22:00:00;40,3;44,1;0,7;59,2;45,4;340,2;2094
2011-09-20 22:00:00;40,1;43;0,5;59,2;51,3;334,8;2091
2011-09-21 22:00:00;39,4;43;0,7;60,4;47,3;335,7;2087
2011-09-22 22:00:00;38,7;43;0,8;58,8;46,9;332,6;2072
2011-09-23 22:00:00;39,1;43,6;0,7;59,4;46,5;332,4;2064
2011-09-24 22:00:00;39,7;43,9;0,8;60,1;46,2;331,7;2090
2011-09-25 22:00:00;39,7;44,5;0,6;60,6;49,5;329,6;2093
2011-09-26 22:00:00;38,9;44,6;0,7;60,6;47,6;328,5;2072
2011-09-27 22:00:00;39,1;43,8;0,6;60,4;46,3;328;2073
2011-09-28 22:00:00;39,4;44,3;0,7;60,4;47,8;328,3;2068
2011-09-29 22:00:00;39,6;48,4;0,6;61,2;48,9;329,8;2077
2011-09-30 22:00:00;39,5;48,3;0,7;61,3;48,6;329,7;2091
2011-10-01 22:00:00;39,9;46,7;0,7;61;47,2;331,1;2098
2011-10-02 22:00:00;40,2;47,2;0,7;62;48,1;330,5;2113
2011-10-03 22:00:00;39,6;46,3;0,7;62,1;50,5;331,6;2124
2011-10-04 22:00:00;38;46;0,8;62,4;49,2;328,5;2115
2011-10-05 22:00:00;38,9;45,6;0,7;61,8;47,9;330,1;2125
2011-10-06 22:00:00;37,9;45,9;0,8;62,3;48,1;329,3;2122
2011-10-07 22:00:00;37,7;46,6;0,7;62;48,9;327,4;2121
2011-10-08 22:00:00;38,6;46,3;0,7;63,4;50,2;328,5;2133
2011-10-09 22:00:00;39;46,8;0,7;62,8;48,8;331;2148
2011-10-10 22:00:00;38,6;46,8;0,6;62,9;49,8;330,3;2144
2011-10-11 22:00:00;38,1;45,7;0,7;63,4;51,7;329,9;2150
2011-10-12 22:00:00;38,4;47,8;0,7;63;48,9;329,5;2160
2011-10-13 22:00:00;37,8;46,9;0,8;63,2;49;329,1;2163
2011-10-14 22:00:00;37,5;44,6;0,6;62,3;49,8;328,9;2176
2011-10-15 22:00:00;37,3;44,6;0,7;62,9;49,7;329,4;2174
2011-10-16 22:00:00;37,5;45,6;0,8;62,9;49,5;329,8;2186
2011-10-17 22:00:00;37,1;45,3;0,7;63,9;50,3;329,8;2185
2011-10-18 22:00:00;36,5;45,2;0,7;64;52,1;327,4;2160
2011-10-19 22:00:00;36;45;0,7;62,8;50,3;326,2;2148
2011-10-20 22:00:00;36,2;44,8;0,7;62,6;48,5;324,6;2136
2011-10-21 22:00:00;36,6;45,9;0,6;63,4;51,9;326,3;2139
2011-10-22 22:00:00;34,6;45;0,7;62,8;48,5;325,5;2129
2011-10-23 22:00:00;35;45,5;0,7;63;50,6;326;2129
2011-10-24 22:00:00;34,7;44,6;0,8;63,4;50,8;325,8;2129
2011-10-25 22:00:00;34,9;45;0,8;63,1;48,9;326,4;2140
2011-10-26 22:00:00;35,2;45,5;0,8;63;50,2;325,9;2136
2011-10-27 22:00:00;35,7;45,8;0,7;63,6;51,6;325,4;2160
2011-10-28 22:00:00;35,2;48,2;0,6;64,7;51,6;324,6;2171
2011-10-29 22:00:00;35,7;46,4;0,7;66;51,6;325,4;2173
2011-10-30 21:00:00;35,7;47,7;0,9;66,6;53,4;325,2;2157
2011-10-31 21:00:00;36,3;49,1;0,7;68,1;52,9;325,6;2147
2011-11-01 21:00:00;35,7;49,5;0,7;67,7;52,1;324,2;2135
2011-11-02 21:00:00;35,7;49,4;0,6;67,7;51,7;324;2131
2011-11-03 21:00:00;36,4;49,1;0,7;67,6;56,4;324,8;2133
2011-11-04 21:00:00;36,7;60,9;0,7;68,3;51,9;324,5;2130
2011-11-06 23:00:00;36,7;81,4;0,7;67,6;52,7;329,7;2119
2011-11-07 23:00:00;35,7;49;0,7;68,1;54,2;319,4;2107
2011-11-08 23:00:00;36,2;49,8;0,7;69,2;50,5;321,4;2113
2011-11-09 23:00:00;36;49,6;0,7;68,5;51,6;320,6;2107
2011-11-10 23:00:00;36,3;49,6;0,7;68,8;52,7;321,1;2113
2011-11-11 23:00:00;36,3;49,3;0,7;69;52,7;320;2109
2011-11-12 23:00:00;36,7;49,7;0,8;68,2;52,3;319,7;2113
2011-11-13 23:00:00;36,8;51,1;0,9;68,5;54,9;320,7;2114
2011-11-14 23:00:00;36,5;49,8;0,6;68,3;50,8;318,5;2108
2011-11-15 23:00:00;36;48,7;0,6;69,7;54,7;318,4;2109
2011-11-16 23:00:00;36,3;49,4;0,6;69;53,1;320;2107
2011-11-17 23:00:00;36;49,4;0,7;69,5;52,7;317,7;2108
2011-11-18 23:00:00;36,4;49,4;0,7;68,8;52,9;318,2;2115
2011-11-19 23:00:00;36,1;49,1;0,8;70;53,8;316,8;2109
2011-11-20 23:00:00;36,1;48,8;0,7;69,6;54,9;316,1;2110
2011-11-21 23:00:00;36,5;52,4;0,6;70;52,7;322,7;2109
2011-11-22 23:00:00;36,5;50,8;0,6;69,2;53,5;316,5;2111
2011-11-23 23:00:00;36,2;49;0,8;69,2;57,7;315,7;2110
2011-11-24 23:00:00;36,2;50;0,7;69,9;52,4;316,4;2115
2011-11-25 23:00:00;35,8;49,5;0,7;70,1;53,8;315,2;2111
2011-11-26 23:00:00;36,2;49,8;0,9;70,1;54,6;316;2114
2011-11-27 23:00:00;36,1;49,8;0,7;69,9;52,3;315,7;2109
2011-11-28 23:00:00;35,8;49,1;0,7;70,2;54,2;313,5;2104
2011-11-29 23:00:00;36,2;50,9;0,8;69,9;56,5;315,7;2113
2011-11-30 23:00:00;36,2;49,2;0,6;69,4;52,2;313,3;2099
2011-12-01 23:00:00;35,6;49,8;0,7;70,1;54,5;313,6;2101
2011-12-02 23:00:00;35,4;50;0,7;70,2;54,8;312,2;2092
2011-12-03 23:00:00;35,8;49,5;0,8;70,8;56,8;314,1;2096
2011-12-04 23:00:00;35,3;49,7;0,7;70,2;54,7;309,9;2090
2011-12-05 23:00:00;34,8;49,7;0,7;70,6;54,6;308,6;2085
2011-12-06 23:00:00;35;50,1;0,6;70,4;56,8;309,1;2074
2011-12-07 23:00:00;35;49,7;0,6;69,9;55;309,4;2077
2011-12-08 23:00:00;35,5;50,1;0,9;69,7;55,6;309;2077
2011-12-09 23:00:00;34,9;50,2;0,9;70,7;53,5;308;2066
2011-12-10 23:00:00;34,8;49,5;0,8;71,8;55,2;306,1;2056
2011-12-11 23:00:00;35,1;50,8;0,9;71,2;53,1;307,7;2069
2011-12-12 23:00:00;35;49,2;0,9;70,1;52,8;308,1;2069
2011-12-13 23:00:00;34,8;50,3;0,8;71,7;56,6;308,1;2070
2011-12-14 23:00:00;34,4;50,8;0,9;70,2;52,9;305,4;2060
2011-12-15 23:00:00;34,9;49,5;1,1;71,3;56,6;305,3;2057
2011-12-16 23:00:00;34,9;50,3;0,9;70,9;55,8;305;2059
2011-12-17 23:00:00;34,9;50,9;1;70,6;54,2;303,4;2053
2011-12-18 23:00:00;34,4;50,9;0,9;71,2;55,3;301,2;2046
2011-12-19 23:00:00;34,8;51;0,9;71,8;54,1;302,6;2048
2011-12-20 23:00:00;34,7;51,3;0,9;71;53,7;302,1;2048
2011-12-21 23:00:00;35,8;52,1;1;72,1;55,2;305,3;2061
2011-12-22 23:00:00;35,3;51,3;0,7;72;55,4;303,8;2064
2011-12-23 23:00:00;35,5;51,2;0,4;73,2;60,5;303,4;2062
2011-12-24 23:00:00;34,9;51,9;0,4;72,7;56,7;301,2;2055
2011-12-25 23:00:00;35,3;51;0,4;71,8;54,4;302,9;2067
2011-12-26 23:00:00;35,2;51,1;0,4;72,4;57,5;302,2;2064
2011-12-27 23:00:00;35,2;51,4;0,3;72,2;54,7;301,6;2063
2011-12-28 23:00:00;34,7;52,7;0,3;72,5;55,2;300,8;2061
2011-12-29 23:00:00;34,4;51,4;0,4;72,5;55,5;299,4;2056
2011-12-30 23:00:00;35;52,2;0,4;72,7;56,1;300,2;2059
2011-12-31 23:00:00;35,5;51,6;0,2;72,8;56,9;301,3;2071
2012-01-01 23:00:00;34,7;52,3;0,4;72,7;57;299,9;2064
2012-01-02 23:00:00;34,2;50,8;0,3;72,7;55,9;298,2;2059
2012-01-03 23:00:00;35,2;51,3;0,5;73,2;56,8;301,7;2079
2012-01-04 23:00:00;34,8;51;0,5;72,5;55,3;299,7;2063
2012-01-05 23:00:00;34,4;51,9;0,6;73,5;56,1;298,6;2059
2012-01-06 23:00:00;35;50,9;0,7;72,9;57,2;298,4;2063
2012-01-07 23:00:00;34,7;51,5;0,4;72,3;57,3;298,1;2059
2012-01-08 23:00:00;35;51,6;0,4;72,1;56,7;297,3;2062
2012-01-09 23:00:00;35,4;51,3;0,4;72,8;54,6;297,7;2065
2012-01-10 23:00:00;34,8;50,7;0,5;72,2;56,3;297,1;2066
2012-01-11 23:00:00;34,7;50,7;0,4;72,4;57,7;297;2072
2012-01-12 03:00:00;34,5;49,9;0,5;71,8;56,6;296,7;2063
