date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2014-10-09 13:00:00;7,8;4,8;1,4;1,6;6,8;113,6;773
2014-10-10 13:00:00;7;5,6;1,3;1,4;4,2;124,1;808
2014-10-11 20:00:00;6,5;6;1,4;0,9;4,4;131,5;812
2014-10-12 20:00:00;5,8;6;1,4;1;4,3;132;782
2014-10-13 21:00:00;6,8;5;1,3;1;4,8;119,9;796
2014-10-14 21:00:00;6,8;5,9;1,3;1,1;4,4;125,1;815
2014-10-15 21:00:00;6,8;5,7;1,5;1;4,4;120,7;805
2014-10-16 21:00:00;6,7;5,9;1,4;1;4,7;119,5;803
2014-10-17 21:00:00;6,8;6,3;1,7;1,1;4,6;126,2;821
2014-10-18 21:00:00;6,9;6,3;1,6;1,3;4,2;127,1;823
2014-10-19 21:00:00;6,8;5,8;1,6;1,1;4,2;127,1;824
2014-10-20 21:00:00;6,8;5,8;1,5;1,2;4,6;126,8;820
2014-10-21 21:00:00;6,3;5,2;1,1;1;3,7;121,1;804
2014-10-22 21:00:00;6,7;5,3;1,4;1,2;4,5;123,6;809
2014-10-23 21:00:00;6,8;5,9;1,3;1,3;4,3;127,1;823
2014-10-24 21:00:00;6,9;5,9;1,6;1,1;4,4;129,7;817
2014-10-25 21:00:00;6,5;5,6;1,6;1,2;4,3;124,3;811
2014-10-27 04:00:00;6,7;6;1,8;1,1;4,5;126,8;822
2014-10-28 04:00:00;6,7;6;1,5;1;4,7;123,7;806
2014-10-29 04:00:00;6,4;5,6;1,2;1,2;3,9;126,1;818
2014-10-30 04:00:00;6,7;5,5;1,4;1,1;4,8;127,2;815
2014-10-31 04:00:00;6,7;5,9;1,5;1,1;5;127,4;829
2014-11-01 08:00:00;3,1;1,4;0,3;0,6;2;17,2;271
2014-11-02 08:00:00;4,3;1,1;0,5;0,9;1,9;22,6;297
2014-11-03 08:00:00;6,4;2;0,8;0,7;2,6;30,7;351
2014-11-04 09:00:00;8,7;2,9;0,7;1,2;2,2;41,1;422
2014-11-05 09:00:00;12,3;2,7;1;1,8;3,2;55,8;518
2014-11-06 09:00:00;17,1;3,5;1,3;2,2;5;74,9;653
2014-11-07 09:00:00;17,3;4,5;1,4;1,1;4;83,9;679
2014-11-08 14:00:00;17,3;4,6;1,2;1,5;4,3;92,9;717
2014-11-09 21:00:00;8,5;5,2;1,7;1,7;5,9;119,3;789
2014-11-10 21:00:00;7,1;5,3;1,4;1;4,4;124,3;802
2014-11-12 04:00:00;5,6;5,6;1,2;0,9;4,6;129,9;788
2014-11-13 04:00:00;6,2;6,4;1,4;0,7;3,8;127;799
2014-11-14 04:00:00;6,5;6,4;1,6;0,8;4,1;132,6;820
2014-11-15 04:00:00;6,4;6,4;1,3;0,9;4,1;132,1;814
2014-11-16 04:00:00;5,9;6;1,3;0,9;4,1;123,3;801
2014-11-17 04:00:00;6,2;6,5;1,5;0,8;3,7;130,9;815
2014-11-18 04:00:00;6,3;5,8;1,4;0,8;4;131,6;813
2014-11-19 04:00:00;6,3;5,9;1,5;0,7;3,8;133,8;818
2014-11-20 04:00:00;6,2;5,6;1,3;0,7;3,6;129,9;804
2014-11-21 04:00:00;6,3;5,6;1,3;0,8;3,9;127,8;803
2014-11-22 04:00:00;6,5;6;1,4;0,9;4,9;133,4;816
2014-11-23 04:00:00;6,4;5,6;1,4;0,7;4,4;132,1;808
2014-11-24 04:00:00;6;5,6;1,3;0,6;4,1;127,7;800
2014-11-25 04:00:00;6,4;5,8;1,3;0,9;4,1;134,7;811
2014-11-26 04:00:00;5,9;5,3;1,4;0,9;4,5;129,6;806
2014-11-27 04:00:00;6,2;5,2;1,2;1,4;6;132,6;809
2014-11-28 04:00:00;6,2;6,6;1,5;0,9;4,6;130,5;817
2014-11-29 04:00:00;6,1;6,4;1,4;1,1;4;132,8;824
2014-11-30 04:00:00;6;5,3;1,5;1,2;4;129,8;807
2014-12-01 08:00:00;3,2;1,4;0,6;0,4;0,4;17,3;273
2014-12-02 08:00:00;4,4;0,8;0,4;0,9;2,7;22,8;303
2014-12-03 08:00:00;6,5;1,3;0,8;0,9;3,3;31;354
2014-12-04 09:00:00;8,9;1,9;1;1,3;3,6;41,5;431
2014-12-05 09:00:00;12,6;2,6;1,2;1,7;5,2;56,6;519
2014-12-06 09:00:00;17,3;4;1,2;1,8;3,4;76,1;647
2014-12-07 09:00:00;17,4;4,9;1,2;1,4;3,4;84,4;684
2014-12-08 16:04:00;10,4;4,4;1;0,6;3;91,8;778
2014-12-09 21:00:00;8;5;1,5;1,6;5,1;114,1;776
2014-12-10 21:00:00;7;5,5;1,5;1,1;4,1;126,3;806
2014-12-12 04:00:00;5,7;5,6;1,1;1,7;5;134,5;792
2014-12-13 04:00:00;5,5;5,2;1,1;1,4;4,2;126,6;782
2014-12-14 04:00:00;5,8;5,5;1,3;1,3;4;131,3;782
2014-12-15 04:00:00;5,8;5,6;1,4;1,2;4,5;135,9;794
2014-12-16 04:00:00;5,7;5,3;1,2;1,1;3,6;128,3;775
2014-12-17 04:00:00;5,9;5,8;1,4;1,3;4,9;134,7;798
2014-12-18 04:00:00;5,9;5,7;1,3;1,1;5;131,7;790
2014-12-19 04:00:00;5,9;6;1,2;0,9;3,9;138,1;797
2014-12-20 04:00:00;5,8;5,3;1,3;1;3,5;131,8;785
2014-12-21 04:00:00;5,8;5,2;1,2;1;3,6;131,5;781
2014-12-22 04:00:00;5,8;5,8;1,5;1,1;4,9;133,7;796
2014-12-23 04:00:00;5,9;6;1,5;1,1;4,6;131,5;794
2014-12-24 04:00:00;5,8;6,2;1,2;0,8;4,1;132,3;793
2014-12-25 04:00:00;5,5;5,9;1,3;0,7;4,4;131,9;795
2014-12-26 04:00:00;5,5;6,1;1,3;0,8;3,5;127,7;790
2014-12-27 04:00:00;5,4;5,1;1,2;0,9;5,2;131,2;793
2014-12-28 04:00:00;5,4;5,1;1,2;0,5;3,7;129;787
2014-12-29 04:00:00;5,5;6,2;0,8;0,3;2,9;129,8;794
2014-12-30 04:00:00;5,3;5;1,1;0,7;4,3;129,7;793
2014-12-31 04:00:00;5,3;5,8;1,1;0,7;3,2;127,7;783
2015-01-01 04:00:00;5,6;5,2;1,4;1;4,9;132;793
2015-01-02 04:00:00;5,7;6,1;1,1;1,1;3,4;141,4;880
2015-01-03 04:00:00;6,8;7;1,5;0,9;6,8;161,7;1058
2015-01-04 05:00:00;8;7,7;1,5;0,7;4,9;175,5;1190
2015-01-05 05:00:00;9,2;8,5;1,7;1,1;6;196,8;1347
2015-01-06 05:00:00;11,1;8,8;1,9;1,3;7,5;223,1;1565
2015-01-07 05:00:00;14,1;10,8;2,4;1,8;9,8;263,2;1974
