date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2011-02-28 18:00:00;120,6;99,3;0,1;14,4;155,8;213,9;2822
2011-03-01 19:00:00;213,5;95,1;0,2;15,8;157,8;215;2976
2011-03-02 19:00:00;219,2;98,8;0,5;14,8;149,1;215,7;2894
2011-03-04 01:00:00;120;96,8;0,3;14,6;155,6;213,3;2874
2011-03-05 01:00:00;128,4;95,9;0,2;14,3;156,9;215,4;2948
2011-03-06 01:00:00;123,5;99,3;0,3;14,7;152,6;215,5;3016
2011-03-07 01:00:00;130;100,6;0,2;15,4;158;218,2;3088
2011-03-08 04:00:00;100,2;98,8;0,5;15,1;152,2;206,2;2840
2011-03-09 06:00:00;10;13,2;0,5;1,9;19,9;24,8;712
2011-03-10 09:00:00;20,3;16,5;0,7;3,6;23,9;49;1369
2011-03-11 12:00:00;28,5;19,9;0,4;3,9;25,8;57,7;1586
2011-03-12 12:00:00;33,9;21,5;0;4,8;29,5;62,1;1626
2011-03-13 12:00:00;118,1;95,7;0,3;14,2;159;210,6;2896
2011-03-14 12:00:00;121,1;97,1;0,5;14,8;153;214,5;2922
2011-03-15 12:00:00;122,7;96,5;0,3;14,3;151,8;214;2898
2011-03-16 12:00:00;122,4;97,6;0,3;15,2;156;215,2;2906
2011-03-17 12:00:00;121,2;94,5;0,1;15,5;154,2;212,6;2870
2011-03-18 12:00:00;118,6;95,8;0,4;13,7;153,4;209,8;2882
2011-03-19 12:00:00;122,1;99,1;0,3;13,5;145,3;215,2;2911
2011-03-20 12:00:00;121,6;96,6;0,5;14,7;153,4;214,4;2905
2011-03-21 12:00:00;123;98,3;0,2;14,9;152,5;217,8;2923
2011-03-22 12:00:00;119,3;99,7;0,5;14,6;154,7;214,8;2927
2011-03-23 12:00:00;120,1;95,5;0,1;14,3;157,9;217,1;2933
2011-03-24 12:00:00;121,4;99,5;0,2;13,4;146,8;215;2911
2011-03-25 12:00:00;122,8;98,6;0,5;15,4;152,7;217,3;2926
2011-03-26 12:00:00;120,6;99,4;0,4;14,6;153,5;215,8;2922
2011-03-27 13:00:00;119,5;96,3;0,2;14,9;157,2;210,6;2843
2011-03-28 13:00:00;121,2;98,3;0,4;13,8;155,3;214;2852
2011-03-29 13:00:00;121,6;97,7;0,2;14,7;156,2;214,9;2874
2011-03-30 13:00:00;120,3;95,5;0,6;14;156,3;213,4;2863
2011-03-31 13:00:00;120,6;97,3;0,2;14,9;153,8;214,9;2898
2011-04-01 13:00:00;219;97,8;0,5;15,3;162,3;219,7;2984
2011-04-02 13:00:00;222,3;100,2;0,1;13,8;151,1;219,1;2927
2011-04-03 18:00:00;119,5;99,6;0,4;14,5;145,7;213,9;2898
2011-04-04 19:00:00;121;100,1;0,1;14,1;149,8;214,9;2904
2011-04-05 21:00:00;128,9;98,9;0,3;13,5;148,7;215,7;2951
2011-04-06 21:00:00;125;99,2;0,1;14;154,2;215,2;2993
2011-04-07 21:00:00;128,4;98,5;0,5;13,6;159,5;216,7;3090
2011-04-09 02:00:00;9,7;12,3;0;3,1;19,6;24,4;723
2011-04-10 05:00:00;19,8;14,2;0,3;3,8;24;48,4;1378
2011-04-11 08:00:00;28,4;17,9;0,5;4,4;29,8;58,1;1579
2011-04-12 08:00:00;34,2;19,1;0,1;3,9;34;62,6;1640
2011-04-13 09:00:00;122,2;97,7;0,7;14,3;151,6;214,1;2894
2011-04-14 09:00:00;122,4;98,4;0,5;13,8;150,7;215,1;2925
2011-04-15 09:00:00;119,8;98,6;0;14,2;146,1;213,8;2937
2011-04-16 09:00:00;123,4;96,4;0,5;13,4;153,9;216,6;2941
2011-04-17 09:00:00;123,2;100,9;0,2;14,8;148,9;216;2936
2011-04-18 09:00:00;122,1;97,1;0,3;15,6;151,4;214,8;2929
2011-04-19 09:00:00;121,2;98,7;0,8;14,4;155,9;214;2940
2011-04-20 09:00:00;122,5;97,5;0,4;13,7;150,4;214,5;2908
2011-04-21 09:00:00;122;97,1;0,1;15,3;151,6;214,8;2945
2011-04-22 09:00:00;121,5;97,5;0,5;13,2;150,7;214,1;2928
2011-04-23 09:00:00;125,1;99;0,1;14,7;156,7;219;2982
2011-04-24 09:00:00;120,6;101;0,6;14,6;147,6;212;2938
2011-04-25 09:00:00;126,1;101,2;0,1;13,9;150,9;217,6;2961
2011-04-26 09:00:00;120,3;95,4;0,5;15,2;153,8;210,4;2928
2011-04-27 09:00:00;122,9;96,5;0,3;14,1;149,6;212,1;2917
2011-04-28 09:00:00;127;98,5;0;14,5;141,4;216,6;2955
2011-04-29 09:00:00;125,3;94,5;0,5;14,1;152,1;213,4;2916
2011-04-30 09:00:00;121,6;96,9;0,3;14;156,7;211,4;2940
2011-05-01 13:00:00;217,3;95,8;0;15;153,4;218,7;2972
2011-05-02 13:00:00;218,3;97,4;0,3;13,4;150;215,5;2891
2011-05-03 18:00:00;117,5;94,6;0,4;14,7;155,1;212,4;2903
2011-05-04 18:00:00;123;100,9;0,2;15;148,5;220,2;2951
2011-05-05 21:00:00;125,1;99,9;0,4;14,3;148,8;215;2967
2011-05-06 21:00:00;125,4;96,1;0;15,3;156,8;211,9;2968
2011-05-07 21:00:00;128,6;99,1;0,3;14,8;157,2;218,2;3108
2011-05-09 01:00:00;9,1;10,2;0,3;3,5;25;24,7;723
2011-05-10 01:00:00;20,2;15;0,3;4,2;27,1;47,3;1372
2011-05-11 04:00:00;28,7;18,8;0,4;5,6;28,8;58,4;1581
2011-05-12 04:00:00;33,8;20,8;0,3;4,3;30,6;62,5;1633
2011-05-13 05:00:00;124,9;99,8;0,1;14,4;149,9;216,8;2983
2011-05-14 05:00:00;125,8;98,8;0;14,9;149,5;216,4;2949
2011-05-15 05:00:00;74,1;98,8;0,4;14,7;153,4;213,3;2942
2011-05-16 05:00:00;122,4;99,2;0,4;14,9;153,6;219,3;2985
2011-05-17 05:00:00;121,7;99,8;0,4;13,3;153,7;215,8;2960
2011-05-18 05:00:00;120,6;99,7;0;14,2;152,3;216,3;2990
2011-05-19 05:00:00;121,2;95,6;0,2;15,4;164;213,5;2963
2011-05-20 05:00:00;124,1;98,8;0,6;14,6;153,2;215,4;2965
2011-05-21 05:00:00;127,6;101,4;0,2;14,6;147,5;219,6;3011
2011-05-22 05:00:00;122,6;98;0,1;13,7;150,4;213,2;2952
2011-05-23 05:00:00;124,9;96,5;0,2;15;159,9;216,2;2991
2011-05-24 05:00:00;125,7;100,2;0,7;14,9;150,4;216,8;2996
2011-05-25 05:00:00;125,3;98,1;0,5;14,7;155,5;215,2;2967
2011-05-26 05:00:00;121,8;99,1;0;13,8;148,3;214,2;2999
2011-05-27 05:00:00;125,7;102;0,3;14,2;151,5;217,9;3020
2011-05-28 05:00:00;126,4;101,5;0,5;14,6;146,4;218,3;3010
2011-05-29 05:00:00;129,4;101,7;0,2;14;150,1;221,8;3050
2011-05-30 05:00:00;126,2;97,9;0,4;14,2;157,7;215,6;3014
2011-05-31 05:00:00;124,7;99,9;0,1;14,5;151,6;214;3007
2011-06-01 07:00:00;212,2;97,4;0,2;14,7;152,1;214,3;2952
2011-06-02 07:00:00;218,2;97,1;0,2;15,1;151,9;215,1;2895
2011-06-03 12:00:00;118,6;98;0,4;14,7;148,7;211,4;2881
2011-06-04 13:00:00;122,8;96,5;0,1;14,5;159,8;218;2932
2011-06-05 13:00:00;125,3;97,6;0,3;14;150,3;215,3;2947
2011-06-06 13:00:00;125,8;100;0;14;152,5;214,1;3005
2011-06-07 13:00:00;132,3;101,9;0,7;15,8;159,6;222,9;3170
2011-06-08 14:00:00;102,3;95,9;0,4;14,4;156;206,3;2820
2011-06-09 17:00:00;9,3;10,4;0;4,3;22,5;24,7;732
2011-06-10 17:00:00;19,7;14,6;0;4,7;25,7;48,1;1378
2011-06-11 20:00:00;28,6;16,9;0,5;4,5;32,2;57,4;1589
2011-06-12 20:00:00;35,6;21,9;0,5;3,6;26,1;62,9;1633
2011-06-13 21:00:00;127,5;97,2;0,1;15;154,8;215,9;2998
2011-06-14 21:00:00;124,7;99,2;0,1;14,5;154;214,4;3036
2011-06-15 21:00:00;128,5;99,5;0;15,2;155,4;218,9;3060
2011-06-16 21:00:00;128,7;100,8;0;14,4;153,3;218,5;3052
2011-06-17 21:00:00;125,1;99;0,4;14,2;153,8;215;3051
2011-06-18 21:00:00;130;101,1;0,2;14,5;160,7;221,3;3102
2011-06-19 21:00:00;123,3;98,3;0,5;15,3;156,3;213,8;3055
2011-06-20 21:00:00;128,8;100,3;0,3;14,1;153,4;218,5;3075
2011-06-21 21:00:00;127,5;98,2;0,5;15,7;160,9;218;3068
2011-06-22 21:00:00;124,3;99,7;0,4;15;157,7;214,6;3076
2011-06-23 21:00:00;127,7;101,3;0,2;13,6;148,9;216;3060
2011-06-24 21:00:00;125;98,4;0;14,2;156,8;213,5;3057
2011-06-25 21:00:00;126,7;98,8;0,3;14,9;158,7;218,1;3099
2011-06-26 21:00:00;126,6;100,4;0,5;14,8;152;218,2;3096
2011-06-27 21:00:00;128;101,9;0,1;14,4;148,9;217,6;3080
2011-06-28 21:00:00;129,4;100,3;0,4;13,7;152,9;216,9;3054
2011-06-29 21:00:00;130;100,6;0,7;13,7;149,7;217,8;3076
2011-06-30 21:00:00;128,5;102,2;0,4;14,7;159;218,5;3077
2011-07-02 01:00:00;217,5;95,3;0,2;15,7;163;215,1;2895
2011-07-03 06:00:00;119,8;92,4;0,4;13,2;160,8;210,9;2869
2011-07-04 09:00:00;121,8;97,6;0,3;15,5;160,1;214,9;2907
2011-07-05 09:00:00;124,2;100,7;0,5;15,3;149;216,4;2980
2011-07-06 09:00:00;123,5;99,3;0,6;13,9;158;214;3025
2011-07-07 09:00:00;130,5;100,6;0,5;15,1;161;220,4;3142
2011-07-08 10:00:00;107,6;97,5;0,2;14,3;162,9;213,4;2853
2011-07-09 13:00:00;9,6;11,8;0,5;2,2;23;25,3;726
2011-07-10 13:00:00;20,1;14,6;0,5;3,8;27;48,5;1382
2011-07-11 16:00:00;27,7;17,5;0;4,5;36,2;56,9;1578
2011-07-12 16:00:00;35,3;20,5;0,3;4,9;29,7;63,4;1628
2011-07-13 16:00:00;115,5;101,1;0,6;15,1;153;217;3066
2011-07-14 16:00:00;117,4;97,6;0,4;15,3;164,4;216,3;3044
2011-07-15 16:00:00;112,6;99,9;0,3;13,8;153,7;210,9;3021
2011-07-16 16:00:00;117;100,5;0,5;15,1;162,3;216,1;3043
2011-07-17 18:00:00;114,5;97,6;0,4;13,1;155,6;211,9;2971
2011-07-20 12:00:00;75,4;99,1;0,2;14,7;155,1;206,8;2965
2011-07-21 12:00:00;92,4;98,4;0,4;15,3;153,8;210,4;2937
2011-07-22 12:00:00;93,5;97,6;0,8;14,8;154;207,6;2915
2011-07-23 12:00:00;96,3;98,1;0,6;13,9;155,2;208,2;2905
2011-07-24 12:00:00;98,7;98,1;0,2;14,2;154,5;211,8;2928
2011-07-25 12:00:00;99,5;97,8;0,5;15,4;154,9;209,3;2869
2011-07-26 12:00:00;100,2;96,5;0,1;13,8;152,3;208,1;2875
2011-07-27 12:00:00;100,1;98,5;0,5;14,3;149,4;208,9;2888
2011-07-28 12:00:00;101,6;97,3;0,4;15;154,5;208,3;2872
2011-07-29 12:00:00;100,4;96,7;0,1;15,1;152;208;2832
2011-07-30 12:00:00;100,1;100,1;0,2;13,3;154,3;206,6;2860
2011-07-31 12:00:00;102,3;96,7;0,4;15,2;151;208,9;2868
2011-08-01 13:00:00;214,4;94;0,3;14;154,3;212,7;2940
2011-08-02 13:00:00;215,8;95,6;0,3;14,9;151,6;212;2864
2011-08-03 18:00:00;120;95,4;0,2;15;154;213,6;2887
2011-08-04 21:00:00;121,1;101,1;0;13,2;147,1;213,9;2891
2011-08-05 21:00:00;122,6;98,7;0,5;13,8;149,6;215,9;3007
2011-08-06 21:00:00;128,4;98,8;0,1;15,4;153,1;219,2;3036
2011-08-07 21:00:00;126;104,9;0,3;12,4;140,4;216;3102
2011-08-08 22:00:00;104;99,2;0,3;13,9;147,3;206,7;2775
2011-08-10 01:00:00;21,1;15;0,1;5,3;26,5;49;1390
2011-08-11 04:00:00;29,6;15,8;0;4,3;33,8;59,2;1597
2011-08-12 04:00:00;35,7;21,2;0,1;4;30,8;63,5;1637
2011-08-13 06:00:00;5,6;6,6;0;2,7;22,5;14,7;485
2011-08-14 06:00:00;6,5;8,8;0;2,5;21,7;16,6;526
2011-08-15 06:00:00;6,7;7,7;0;1,8;21;17,1;550
2011-08-16 06:00:00;7,1;9,7;0;2,2;21,4;18,6;571
2011-08-17 06:00:00;7,4;7,5;0;3,4;26,9;19;583
2011-08-18 06:00:00;7,6;9,6;0,4;2,7;19,6;19,8;604
2011-08-19 06:00:00;7,8;7,8;0,2;1,6;25,6;20,3;608
2011-08-20 06:00:00;7,9;9,2;0,4;2,3;21,4;20,7;625
2011-08-21 06:00:00;8,5;9,2;0;2,7;21,2;21,4;625
2011-08-22 06:00:00;8,6;9,1;0,3;3,3;23,9;21,4;639
2011-08-23 06:00:00;8,4;9,1;0,1;2,1;23,4;21,6;646
2011-08-24 06:00:00;8,6;9,6;0,3;2,3;24,2;22,2;643
2011-08-25 06:00:00;8,7;8,4;0;2,8;24,3;22,3;650
2011-08-26 06:00:00;8,8;11;0;2,4;18,9;22,5;650
2011-08-27 06:00:00;8,8;11,5;0,1;2,7;19,1;23,1;673
2011-08-28 06:00:00;8,9;10,2;0;3;22,3;22,3;666
2011-08-29 06:00:00;9;9,7;0,1;2,8;23,3;23,1;678
2011-08-30 06:00:00;9,4;10,8;0,3;3;19,9;23,5;692
2011-08-31 06:00:00;9,2;10,4;0,2;3,3;23,9;23;692
2011-09-01 07:00:00;221,7;95,9;0,4;15,6;151,5;216,4;2943
2011-09-02 07:00:00;219,8;98,1;0,5;14,5;147,1;214,9;2887
2011-09-03 12:00:00;121,1;95,9;0,2;14,6;153,4;213,5;2887
2011-09-04 13:00:00;121,4;97,4;0,1;14,4;151,2;214,7;2898
2011-09-05 13:00:00;126,1;99,9;0,1;13,7;153,1;217,5;2982
2011-09-06 13:00:00;124,9;98,4;0,3;14,5;157,1;214,6;3013
2011-09-07 13:00:00;126,7;102,9;0,1;15,1;158,1;216,4;3135
2011-09-08 14:00:00;104,4;97,1;0,3;14,8;151,3;207,3;2777
2011-09-09 17:00:00;10,4;10,9;0,6;2,3;23,4;26,3;753
2011-09-10 17:00:00;21,1;15,4;0,4;4,2;25,8;49,7;1426
2011-09-11 20:00:00;29,5;17,5;0,4;4,9;30,4;58,4;1598
2011-09-12 20:00:00;33,5;20,9;0,1;5;31,1;64,4;1658
2011-09-13 21:00:00;12,4;11,7;0;3,2;22,7;31,9;972
2011-09-14 21:00:00;12,4;9,6;0,2;4,1;26,4;32,9;1021
2011-09-15 21:00:00;13,2;10,6;0,4;3,8;26,5;34,3;1063
2011-09-16 21:00:00;13,7;12,6;0;3,7;22,9;35,5;1095
2011-09-17 21:00:00;14,3;13,8;0;3,8;20,2;36,9;1145
2011-09-18 21:00:00;14,9;12,3;0,4;3,3;25,2;38,6;1165
2011-09-19 21:00:00;15,6;13,6;0,2;3,6;22,3;39,2;1193
2011-09-20 21:00:00;15,5;12,1;0,3;4,3;22,7;39,4;1193
2011-09-21 21:00:00;15,9;13,6;0;3,5;23,1;39,9;1197
2011-09-22 21:00:00;15,4;13,4;0;3,6;25,7;40,4;1216
2011-09-23 21:00:00;16,1;13,5;0,3;3,7;25,1;41,1;1226
2011-09-24 21:00:00;17;14,8;0,7;4,4;21;42;1228
2011-09-25 21:00:00;17,1;11,5;0,1;2,5;29,7;42,7;1252
2011-09-26 21:00:00;17,4;14,5;0,5;3,3;24,7;43,1;1258
2011-09-27 21:00:00;17,9;14,1;0,2;4,1;25,5;43,5;1276
2011-09-28 21:00:00;18,3;13;0,5;3,8;29,3;45;1287
2011-09-29 21:00:00;18,6;13,7;0,1;3,8;25,4;45,5;1297
2011-09-30 21:00:00;18,8;15,4;0,2;4,3;19,6;46;1330
2011-10-02 01:00:00;216,1;100,2;0,9;13,9;141,6;214,3;2895
2011-10-03 06:00:00;122,8;96,2;0,4;14,4;157,7;218;2920
2011-10-04 09:00:00;123,2;98,7;0,3;14,8;148,3;216,8;2921
2011-10-05 09:00:00;121,7;97,2;0,5;13,5;150,1;212,9;2965
2011-10-06 09:00:00;127,1;100,3;0,5;14,6;153;214,3;2992
2011-10-07 09:00:00;129,9;98,8;0;14,6;162,6;218,9;3132
2011-10-08 10:00:00;99,3;94,9;0,7;14;151,7;201,1;2749
2011-10-09 13:00:00;10,9;11,4;0,1;2,7;24,2;27,2;794
2011-10-10 13:00:00;21,8;16,5;0,5;3,3;22,5;50,4;1425
2011-10-11 16:00:00;29,4;18,8;0,1;5,7;32,9;58,1;1589
2011-10-12 16:00:00;33,3;19,5;0,2;4,7;33,3;63,1;1633
2011-10-13 17:00:00;22,8;15,3;0,5;4,8;25,6;51,7;1448
2011-10-14 17:00:00;23,2;14,8;0,4;3,4;32,2;52,6;1454
2011-10-15 17:00:00;23,3;15,4;0;4,6;27,5;52,1;1466
2011-10-16 17:00:00;23,5;16,5;0,3;5,1;23,3;53,1;1478
2011-10-17 17:00:00;23,9;19,2;0,2;3,5;22,7;53,2;1493
2011-10-18 17:00:00;23,8;17,8;0;4,1;25,3;53;1486
2011-10-19 17:00:00;24,1;13,8;0,1;5,5;28,9;53,3;1477
2011-10-20 17:00:00;25,2;14,3;0,3;4,4;32;54,3;1506
2011-10-21 17:00:00;25,7;17,3;0,6;3,8;27,4;55,1;1525
2011-10-22 17:00:00;24,8;17,1;0,2;4,1;26,9;54;1515
2011-10-23 17:00:00;25,4;17,1;0;3,7;28,6;54,4;1522
2011-10-24 17:00:00;25,7;17,8;0,1;4;28,4;55,3;1518
2011-10-25 17:00:00;26;16,5;0,1;4,5;32,1;55,2;1527
2011-10-26 17:00:00;24,9;16,6;0,1;4,1;30;54,3;1508
2011-10-27 17:00:00;26,2;16,5;0;4;25,1;55,6;1531
2011-10-28 17:00:00;26,5;17,4;0;4;28,5;55,5;1527
2011-10-29 17:00:00;27;15;0;4,1;30;56,1;1544
2011-10-30 20:00:00;27,1;16;0,4;4,3;33,3;57;1546
2011-10-31 20:00:00;26,2;19,1;0;4,3;25,8;55,1;1542
2011-11-02 01:00:00;224,4;98,5;0,3;14,2;151;218,3;2922
2011-11-03 06:00:00;119,3;95,8;0,4;15,1;153,3;212,3;2895
2011-11-04 09:00:00;125;101,9;0;14;150,3;220,6;2964
2011-11-05 09:00:00;123,1;99,3;0,5;15,4;150,8;214,8;2993
2011-11-06 09:00:00;127;101,1;0,2;15,2;147,5;217,9;3021
2011-11-07 09:00:00;128,2;102,8;0,3;15,4;155;218,4;3148
2011-11-08 10:00:00;1;3;0,5;1,3;13,3;6,2;194
2011-11-09 13:00:00;11,1;11,3;0,1;3,1;24,1;28,5;840
2011-11-10 13:00:00;21,8;13,2;0;3,9;32,5;50,7;1430
2011-11-11 16:00:00;29,5;19,6;0,5;5,4;28;59;1589
2011-11-12 16:00:00;33,7;20,7;0,2;4,3;33,7;63,3;1632
2011-11-13 16:00:00;30,1;17,2;0;5,3;33,3;58,6;1568
2011-11-14 16:00:00;30;19,6;0,2;4,1;30,4;59,2;1561
2011-11-15 16:00:00;29,2;17,2;0,6;4,5;32,7;57,9;1545
2011-11-16 16:00:00;30,4;15,1;0,3;4,5;36;58,4;1550
2011-11-17 16:00:00;29,6;19,9;0,5;4,8;28,4;58,7;1572
2011-11-18 16:00:00;30,4;19,5;0,5;4,7;28,7;58,9;1577
2011-11-19 16:00:00;31;19,9;0,6;4,7;27,2;60,2;1582
2011-11-20 16:00:00;31,2;18,6;0,4;5,2;31,3;60,5;1597
2011-11-21 16:00:00;32,2;18,9;0,3;4,7;30,4;61,8;1612
2011-11-22 16:00:00;30,5;18,6;0;5,7;29;59,7;1595
2011-11-23 16:00:00;30,1;16,5;0;4,9;35,9;59;1594
2011-11-24 16:00:00;31,4;17,9;0,2;4,9;32,3;61;1615
2011-11-25 16:00:00;31,7;18,7;0,3;4,5;35,2;60,6;1605
2011-11-26 16:00:00;33,2;19,9;0,1;4,7;29;62,1;1619
2011-11-27 16:00:00;32;19,5;0;5;29,4;61,9;1619
2011-11-28 16:00:00;33;19,1;0,2;3,5;34;62;1621
2011-11-29 16:00:00;32,5;17,8;0,2;4,2;33,6;61,5;1613
2011-11-30 16:00:00;32,9;20,3;0;4,8;29,2;61,7;1635
2011-12-01 19:00:00;217,4;96,6;0;15,9;157,7;217,2;2948
2011-12-02 19:00:00;220,4;98,7;0,3;13,8;150,1;218,9;2935
2011-12-04 01:00:00;124,3;102,4;0;14;148,7;218,2;2938
2011-12-05 01:00:00;125,3;100,9;0,2;14,3;149,6;216,7;2994
2011-12-06 01:00:00;126,5;99,6;0,8;15,2;158,2;216,8;3034
2011-12-07 01:00:00;129;102;0,5;14,4;146,9;217,8;3099
2011-12-08 02:00:00;5,8;7,4;0;3;21,1;17,8;439
2011-12-09 05:00:00;11,4;11;0,4;2,6;24,7;28,9;874
2011-12-10 05:00:00;21,8;15,9;0,4;3,8;30;51,4;1445
2011-12-11 08:00:00;28,6;19,4;0,7;3,9;29;57,4;1573
